,Lym,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant
Trib3,-0.2481663840275234,0.04457149045990702,-0.2927378744874304,,-0.15488727178223133,0.0005163654777299862,0.0032819839686227936,2.483863544658813,True
Ccl24,-0.37074233778653165,-0.07790133675524623,-0.2928410010312854,2.130205730688693,-0.3664699081265302,0.0027384146020331995,0.011957922752924864,1.9223442564089974,True
Cpne2,-0.29156325068886607,0.0042475397680552555,-0.2958107904569213,,-0.22374076600810336,0.010539629187515458,0.034556161270542486,1.4614745078486988,True
Kcnj2,-0.5064693849460782,-0.20676777512181008,-0.2997016098242681,1.192544025577844,-0.6362538214858914,0.006732337357976921,0.0242752548965514,1.6148362011899045,True
Scarf1,-0.0703561337966077,0.23083644961457392,-0.3011925834111816,,0.11135208656237362,0.0025991510597444703,0.011483730749975569,1.9399169986181195,True
Cd274,-0.682082290756382,-0.37997753436480575,-0.3021047563915763,0.76791035534483,-1.0924321893728923,0.013501706018294686,0.04201775731834445,1.3765671316126038,True
Acot1,-0.3364775586783645,-0.033313152930274884,-0.3031644057480896,3.250549200336965,-0.2949428085854752,0.008106561332734958,0.028278702323494036,1.5485405236826526,True
Inpp4b,-0.13169921315726077,0.17252675914455093,-0.3042259723018117,,0.029154276902425644,0.00279842725421791,0.012096947784803646,1.9173241939340642,True
Arg2,-0.8837663426177008,-0.571822285076524,-0.3119440575411768,0.5689596044044496,-1.8772308910179338,0.0028472995261266455,0.012237677046389594,1.9123010120661221,True
Pmvk,-0.7819497324784824,-0.4673088222510058,-0.31464091022747664,0.676121292805732,-1.4136119645802976,0.01469480747417124,0.044529719618700725,1.3513500393945903,True
Gm6093,-0.24758361346034288,0.06813749087096245,-0.31572110433130535,,-0.1356225635169648,0.00018734983514402827,0.001405123763580212,2.852285421329913,True
Sash1,-0.6616596640303245,-0.34405831695999395,-0.31760134707033055,0.8654485853381064,-1.0082729777888013,0.006340081300096264,0.023167166748220207,1.6351270754396856,True
Lpar6,-0.5033289285469131,-0.1820235662868255,-0.32130536226008766,1.3686334486717124,-0.6053239766952954,0.0009530241149186071,0.005344060457487516,2.2721286373205536,True
Cpd,-0.6963195189432928,-0.3734130330117203,-0.3229064859315725,0.8247517252449387,-1.1042825501738742,0.006016896338632807,0.02220256951525021,1.653596761507989,True
Slc28a2,-0.31089632457195143,0.013554813075579342,-0.32445113764753075,,-0.2322109051775408,0.001529403589833458,0.007803079539966623,2.107733966121433,True
Apoe,-0.6324195040748375,-0.306069731817281,-0.3263497722575565,0.9659586226358179,-0.913880999226494,0.00014840530031002685,0.0011594164086720848,2.935760557557351,True
Gm45894,-0.3733485994916943,-0.04577219732578891,-0.3275764021659054,2.9355879230492294,-0.3392728660972449,0.0012730605742982389,0.006688584453405809,2.174665784941192,True
Uba7,-0.13200055979433353,0.19885667987308617,-0.3308572396674197,,0.04743796202236071,0.006705523644093882,0.024236832448532104,1.6155241394567714,True
Sh3bp5,-0.5403008991335846,-0.20942259928679857,-0.330878299846786,1.2746525413381464,-0.677752814436798,0.00021356657000408795,0.0015780781034784824,2.8018715061517487,True
F11r,-0.6362438580677358,-0.30457075162942604,-0.3316731064383097,0.9823476931521222,-0.9170448721786052,2.326220260805587e-06,3.855613691942961e-05,4.413906486144213,True
Meg3,-0.12294532953052167,0.2090755015084427,-0.3320208310389644,,0.06082918307708895,9.525898099664584e-06,0.00012212689871364852,3.9131886712203543,True
Gimap4,-0.10347084618938815,0.22856727520603484,-0.332038121395423,,0.08752830690104237,0.014113066122953911,0.04338032619760424,1.3627071866397853,True
Ipcef1,-0.643510429010486,-0.3026209253058253,-0.34088950370466076,1.0091062887013031,-0.9243049395051054,0.007794744195738031,0.027414106198375258,1.5620259091619124,True
Gm14302,-0.3830955061067411,-0.03727804572866174,-0.34581746037807937,3.288222354445803,-0.34041657140635256,0.002909485347665103,0.012451435154058929,1.9047805888439513,True
Nt5e,-0.3313634026035649,0.014619461036611056,-0.34598286364017594,,-0.24874534256428593,0.006786254091565484,0.024410985940883034,1.6124146794096135,True
Tfpi,-0.20893022154539895,0.1395951185732104,-0.34852534011860936,,-0.0509022206672878,0.01360194519505207,0.04224206582314308,1.374254851041163,True
Ncam1,-0.24208119059674355,0.10837743214711613,-0.3504586227438597,,-0.09982199328844836,0.0013641428814869512,0.007092597304091601,2.149194697359368,True
Pbx1,-0.5091071999261756,-0.1583358132289832,-0.3507713866971924,1.5899929887305537,-0.5858027687938097,0.01621318943861278,0.04815798843152311,1.3173316619357536,True
Galnt6,-0.6603785824862148,-0.3043612717418389,-0.3560173107443759,1.0404487933714452,-0.9500066585014351,0.0002655079899062126,0.0019239709413493666,2.715801491605339,True
Cyp4f18,-0.7999920041329212,-0.4412480263840036,-0.35874397774891753,0.7938659501300008,-1.3982845275660905,0.0016005254173463786,0.008056335993354254,2.093862429617195,True
Lima1,-0.46504131142716126,-0.10626693308310801,-0.35877437834405324,2.0325338611491106,-0.485305315753729,0.00015569114239454552,0.0012037974927413314,2.919446565554956,True
Dusp1,-1.0540992060854788,-0.6952915238840592,-0.35880768220141956,0.5508517797772461,-2.996488313988066,0.0022588442514805225,0.010345851533498577,1.985233758156296,True
Hist1h2ac,-0.23276566020923875,0.129042773705234,-0.36180843391447276,,-0.07683019132647152,0.002142125394015754,0.009994364202250796,2.000244828583061,True
Hcar2,-0.8722447854437667,-0.5102033612952531,-0.3620414241485136,0.7142664671767799,-1.6953678160010506,7.036799605531002e-05,0.0006339459104081984,3.1979477954516455,True
Trem1,-0.6333893884033025,-0.26969423878717685,-0.36369514961612565,1.1521286255606715,-0.8665464588823208,0.0002238204458745029,0.0016457385726066389,2.783639151803928,True
Stab1,-0.5191636712059002,-0.15461404371822693,-0.3645496274876733,1.6552554776118256,-0.5926773974755164,1.964849941179846e-05,0.00021751106359924494,3.6625186479603715,True
Itga1,-0.8762456645423451,-0.5113515001412833,-0.3648941644010618,0.7179169545870218,-1.7074471326123666,0.0008627622364776517,0.0049300699227294385,2.3071469211202937,True
Eps8,-0.9259227956954377,-0.5562141563001327,-0.36970863939530496,0.679240576908916,-1.9493574759101882,0.011156729086577097,0.036105919374035914,1.4424215919797143,True
Stc2,-0.20820906459536467,0.1618154524838371,-0.3700245170792018,,-0.03386017724020238,0.0005424158252583033,0.003411420284643417,2.467064772513628,True
Tarm1,-0.906126766133316,-0.5342130784700689,-0.37191368766324706,0.7051345500267594,-1.8373770551364896,0.0003868716144782174,0.0026258254376349596,2.580734148768918,True
Hopx,-0.34252449536059143,0.029395569639831295,-0.37192006500042274,,-0.24565028577328268,0.0007842296971897847,0.004604088241818697,2.336856361287319,True
Nov,-0.6843266514394943,-0.30949670436911975,-0.3748299470703746,1.0706619454912534,-0.9911163933382219,0.0005669029478893352,0.003492215284739231,2.4568989911714163,True
Fgd4,-0.4481954694232227,-0.07309174679094864,-0.37510372263227404,2.5269333816940516,-0.43565814069835135,0.01045968601528823,0.03444463012718407,1.4628784744213534,True
Phlda1,-0.4896097695112363,-0.11078844692620578,-0.37882132258503054,2.0520761750191783,-0.5149835918305931,0.005616685708530702,0.020957782494517543,1.6786546711798256,True
Cxcr2,-0.6005346873350411,-0.22067978297854368,-0.37985490435649744,1.3619380478306253,-0.7626987442810506,0.011283931727992554,0.036478227568941445,1.4379662716519752,True
Trps1,-0.8293787373466046,-0.4487306531736891,-0.3806480841729155,0.8241214158920472,-1.4701478576611036,0.0024989865778038836,0.01113961327401434,1.953129885991455,True
Aqp9,-0.4779602438794569,-0.09719932197192907,-0.38076092190752786,2.20683571226183,-0.48919963703993014,7.036799605531002e-05,0.0006339459104081984,3.1979477954516455,True
Dgat1,-0.4846872240000604,-0.10137680368161332,-0.3833104203184471,2.166792514604101,-0.5002832083606532,0.008832176546729107,0.03031639546932188,1.5183224363131391,True
Lhfpl2,-0.8189767865024647,-0.435439525738357,-0.38353726076410777,0.8485960966920398,-1.4235577985303314,0.010145281740027528,0.03363076819898628,1.4732632123532097,True
Appl2,-0.5432180413891824,-0.15627249242037214,-0.3869455489688103,1.7101067474579046,-0.6209230995454635,0.0024663913526219642,0.011060050908618673,1.9562428740004627,True
P2ry10b,-0.834984873769563,-0.4439662545865412,-0.3910186191830218,0.8497804083716273,-1.4718310483355395,0.00852859778228975,0.02944280016900949,1.5310208886239869,True
Pcdh7,-0.4341714214183059,-0.04285946542146947,-0.39131195599683644,3.2757008634140874,-0.39311331670560645,0.014165098794842037,0.04340684002505221,1.3624418292185398,True
Tctex1d1,-0.2323152053609168,0.1596279646014742,-0.391943169962391,,-0.05340929261531515,0.0015788755404235243,0.0079741188910279,2.098317293462633,True
Tnfrsf26,-0.6532136816244816,-0.2603788399621971,-0.3928348416622845,1.2505169346007705,-0.8804346843099842,0.003323508812134933,0.01371461683136836,1.8628163215152993,True
Tns3,-0.7209712326521949,-0.3276567698061485,-0.3933144628460464,1.0674973198779356,-1.0719185329066567,0.004827469559430389,0.018472460048840778,1.733475264034957,True
Serpinb6a,-0.7722631823412196,-0.37651108240942255,-0.39575209993179705,0.9703817254740549,-1.2323863261495656,0.005176702021067388,0.019633509561570374,1.707002061735239,True
Sqor,-0.6598518536559825,-0.26307020572956585,-0.3967816479264167,1.2510619347166207,-0.8928773485677942,0.0005837954655486244,0.003588906550503839,2.445037849866508,True
Igf1r,-0.10336846332669483,0.29509045802913525,-0.39845892135583005,,0.1320648136725201,0.013352571050308812,0.04172678453221503,1.3795850807500691,True
Ralgds,-0.7517504580418038,-0.35047882658663876,-0.4012716314551651,1.0334155612581288,-1.1555810575304106,0.005548606988366113,0.02075538773703035,1.6828691490366152,True
Dmxl2,-0.7379307172921502,-0.33408905937953,-0.4038416579126202,1.074690294104117,-1.1078340352351432,0.01198433590740045,0.038166674864332645,1.4183156747633876,True
Ppp1r15a,-0.6106511173838678,-0.2033202133227087,-0.4073309040611591,1.5070011909726846,-0.7538611161299588,0.0035726881703673076,0.014542828373272622,1.8373511211627225,True
Timp1,-0.7880376071118366,-0.3777779260056485,-0.41025968110618805,0.9961945712383198,-1.2615616464341448,0.006950340345719014,0.024911614142362055,1.6035981315397936,True
Pi16,-0.5728041020160956,-0.1621699043434069,-0.41063419767268866,1.7381618477242193,-0.6608329704077227,3.3192361866082147e-06,5.1863065415753355e-05,4.285141817420081,True
Samd9l,-0.5077302074308119,-0.09514282045103359,-0.41258738697977826,2.332897667023231,-0.5175368599104132,0.0030506799756974197,0.01281798309116563,1.8921803056508681,True
Slc7a8,-0.6423001628574053,-0.2289294189047603,-0.41337074395264506,1.4119193907642327,-0.8252479152626013,0.0020951455187175174,0.009882761880743007,2.005121668575713,True
Lrg1,-1.2026284216051626,-0.7872405939020801,-0.41538782770308247,0.5680912215837948,-7.625081812890802,0.010906138717118817,0.03548635157413931,1.4499386490792474,True
Gpr137b,-1.108516276887698,-0.6918024947195974,-0.4167137821681005,0.6334293477472734,-3.3242293804212566,0.015465708846444944,0.046258351484880195,1.3348098483007378,True
Csf1r,-1.1758418803985655,-0.7559469910342859,-0.41989488936427966,0.5931797763206565,-4.873849057286589,0.013402120127724435,0.041751153045870515,1.3793315260595624,True
Ggh,-0.838533135767989,-0.4184949870070333,-0.42003814876095574,0.9418299793589111,-1.4286204916011793,0.008074884743862863,0.02820099444888078,1.5497355769272123,True
Aldh2,-0.5657456111477527,-0.14501277792505682,-0.42073283322269583,1.8824363639868409,-0.6334773420239452,0.01426967219800067,0.043593703252547876,1.3605762364231817,True
Tnf,-0.776600845204766,-0.3501875684999506,-0.42641327670481544,1.0840284226371903,-1.1955968218881916,0.0007879931908487122,0.004617147602629173,2.3356262415453024,True
Slc20a1,-0.49375834598723917,-0.06651903430768576,-0.4272393116795534,2.819010593279239,-0.4742091145287953,0.0012671926758988973,0.0066694351363099855,2.1759109468288487,True
Arap3,-0.17014667947916579,0.2575869845731359,-0.4277336640523017,,0.06173494116690513,0.009039889577543083,0.030643693483196895,1.51365889038738,True
Mtus1,-0.6017707992016769,-0.16968545287012102,-0.4320853463315558,1.7481696525650376,-0.7030507676191691,0.0077641612840176595,0.02737072133026202,1.5627137570062293,True
Dst,-0.5273575468360325,-0.09496491454450898,-0.4323926322915236,2.394769383174782,-0.5377617519248737,8.171818550414055e-05,0.0007168261886328118,3.1445861364779706,True
Sem1,-0.4645455966904367,-0.030997724436571252,-0.4335478722538655,3.8771264787029303,-0.4107574354190988,0.010741869732474624,0.03502783608415638,1.455586691278879,True
Smpdl3a,-0.80203517639939,-0.36683337895464907,-0.43520179744474097,1.0655295660658706,-1.26685143553001,0.0032672275403395293,0.013538235664390314,1.868437930270265,True
G0s2,-0.43041687823103975,0.005612473251061393,-0.43602935148210115,,-0.34446901808901803,0.003323508812134933,0.01371461683136836,1.8628163215152993,True
Tmem71,-0.6108810516150631,-0.17421431338206864,-0.4366667382329945,1.7328677972426332,-0.7191569273278972,1.1795004450922152e-05,0.000144428625929659,3.8403467205393587,True
Aldoc,-0.943171790735655,-0.5062704693723141,-0.4369013213633409,0.8432580783534667,-1.8610342201301775,0.0005924163668183729,0.0036122949196242247,2.442216799682799,True
Cd200r4,-0.8262497821613002,-0.3873978415677168,-0.4388519405935834,1.031459395725943,-1.3467521442645278,0.0002823949579760015,0.0020075470946161245,2.697334257908804,True
Bin2,-0.45529874860306374,-0.013309112552915071,-0.4419896360501487,5.203926441659854,-0.3851562434025376,0.0026679524767998573,0.011701545950876567,1.9317567576057928,True
Il1b,-1.9166863492690969,-1.4737660249318667,-0.44292032433723016,0.3518214180300414,,0.012628526542981073,0.039837623163978146,1.399706580829704,True
Sec61g,-0.4444639028555531,0.0021651682152266116,-0.4466290710707797,,-0.36058141891638473,0.0048076062714735,0.018443502320230818,1.7341566053039443,True
Myct1,0.11538778736074183,0.5620285552211539,-0.44664076786041207,-1.8742500824700077,0.42084149784098,0.009652294793411486,0.03231795131722596,1.4905561775949776,True
Fam174a,-0.9152208727988878,-0.4666978526675229,-0.44852302013136486,0.9158879067965232,-1.6941315372479284,0.004262793590413887,0.016673247420132545,1.7779798051335645,True
Tnfrsf23,-0.904847964917874,-0.4562126476940963,-0.4486353172237777,0.9316427617392052,-1.6462490176467162,0.0005558953643040412,0.0034743460269002573,2.459126930249977,True
Tnik,-0.12510194114258977,0.32703811698801516,-0.4521400581306049,,0.13877265231474578,0.0008545927474630369,0.004911452571626649,2.308790045444001,True
Tnfsf14,-0.6868015671980459,-0.23413948461031917,-0.45266208258772667,1.481758716569975,-0.8902263196590136,0.0006466803943632183,0.0039035033864982995,2.4085454395254016,True
Arl11,-0.9855458238901887,-0.532598765818195,-0.45294705807199376,0.835871503701241,-2.053327791065131,0.007033712466960675,0.02515034255170682,1.5994560954071428,True
Aldoa,-0.8646350848451317,-0.4107370032092101,-0.45389808163592166,1.0152720093131558,-1.4646877168493735,0.008462416303776536,0.02928171731410566,1.533403456364707,True
Adam8,-1.0046778967173338,-0.5499960466807522,-0.45468185003658157,0.8181807926997626,-2.167066066689362,0.0012497384693955,0.006589130770099296,2.1811718732129806,True
Ethe1,-0.37448863281258615,0.08082846892782439,-0.4553171017404105,,-0.2290949963375567,0.012534661524814581,0.03958314165730921,1.4024897394301132,True
Adgre1,-0.9753153319908677,-0.5189478749413629,-0.4563674570495049,0.857805099247364,-1.9835413544971152,0.0018080356534145808,0.008862919869679318,2.0524231771667845,True
Sqstm1,-0.8890128962621267,-0.4312089699485105,-0.45780392631361616,0.9867181240144415,-1.556864138981613,0.012074542334418294,0.03837248623226153,1.415980061057839,True
Csf2ra,-1.1003519026016688,-0.6410626787858277,-0.45928922381584114,0.7326054797708985,-2.951287169656185,0.001144251114178655,0.006140882544787058,2.2117692091865795,True
Rcbtb2,-0.995793669392907,-0.5361963111756166,-0.4595973582172904,0.8416495176530561,-2.095388678691135,0.015020946681442465,0.0451531463370014,1.3453119820240267,True
Plin3,-0.659407389711866,-0.19955087600286595,-0.45985651370900005,1.6522432219514949,-0.8096484399726409,0.009039889577543083,0.030643693483196895,1.51365889038738,True
Spcs2,-0.13479065253754302,0.32547991534017917,-0.4602705678777222,,0.13138486050041942,0.009764125781670406,0.03265593906913179,1.4860378229527391,True
Aldh3b1,-0.8275060408435073,-0.3657529637987234,-0.4617530770447839,1.1171476681227743,-1.3098225250883049,6.69283211754878e-05,0.0006084392834135254,3.2157827538252173,True
Cyb5a,-0.8298843934179961,-0.3648177762828522,-0.4650666171351439,1.1252035859656797,-1.312405648517269,0.009004970679296303,0.030643693483196895,1.51365889038738,True
Nhsl2,-0.4105047423945139,0.0562543023478886,-0.4667590447424025,,-0.28125518799670274,1.355779152904622e-05,0.00016013139601235693,3.795523510190913,True
mt.Cytb,-0.6183159943328961,-0.15085668304118752,-0.4674593112917086,1.9617668335899812,-0.700371625070799,0.013906618300223751,0.04283352659206494,1.3682161675734843,True
Glipr2,-0.7304306398640373,-0.26255275822165686,-0.4678778816423805,1.409132091151318,-0.9899125318469586,0.0007475016623741683,0.004431828037791512,2.3534170992920638,True
Gas7,-0.9092322987860779,-0.4409484492899644,-0.4682838494961135,0.9882414463587272,-1.6218896084625283,0.0003849317979601985,0.002618583659593187,2.5819335465212183,True
Gapdh,-0.8607454953332506,-0.3874168940487981,-0.47332860128445253,1.0932168705993255,-1.411507006994078,0.010701147761670688,0.03497107111657088,1.4562910656349297,True
Prdx6,-0.0672482710673569,0.40630823328937676,-0.4735565043567337,,0.22592884591074489,0.014802820245216031,0.04476659348351622,1.3490459520226012,True
Mxd1,-0.902464497137308,-0.42552690032893425,-0.4769375968083738,1.028582647431459,-1.5734483935003594,5.198792889048675e-05,0.00048738683334831323,3.3121262073659232,True
Tubb6,-0.44565024497438616,0.03321108566312357,-0.47886133063750974,,-0.33318811811330956,0.0008751523392442854,0.004963056744296514,2.3042507593394537,True
Casp6,-1.0670920848902732,-0.5877718427357695,-0.47932024215450364,0.8123141504267036,-2.534762827966049,0.00011282235973518378,0.0009272628032478845,3.032797161405641,True
Mecom,-0.03232295370721432,0.44760110928838875,-0.4799240629956031,-6.194595703085595,0.272189346646626,0.0137028412366643,0.042423657079456036,1.372391896381241,True
N4bp1,-0.796288752323633,-0.3148522368819824,-0.48143651544165067,1.2763875292112663,-1.1699734953584455,0.002750322233172719,0.011957922752924864,1.9223442564089974,True
Atp6v0b,-0.7708308656774358,-0.28843778978475315,-0.4823930758926826,1.3543495299007073,-1.0881453201181475,0.002238995076380855,0.010286347977247418,1.9877387880022754,True
Zyx,-0.7436216107561961,-0.2611436904595803,-0.48247792029661585,1.4441985205093062,-1.006891309086,0.010145281740027528,0.03363076819898628,1.4732632123532097,True
C3,-0.9619020590866658,-0.47711717387225927,-0.48478488521440655,0.9587356831033214,-1.8339767853190854,0.00048424185320150695,0.0031512485023959236,2.501517347710211,True
Hacd4,-1.0242964468849338,-0.5380240994909832,-0.48627234739395064,0.8790482024589159,-2.1920534350374115,0.0013027781362357261,0.006808944962904492,2.166920176234857,True
Syne1,-0.7088294295066528,-0.22204729008107366,-0.4867821394255792,1.6071394443745897,-0.9035717804450973,0.0011766388077653687,0.006247639687249746,2.2042840249616464,True
Ndrg1,-1.0439381814847801,-0.554035937790859,-0.4899022436939211,0.8650454733019254,-2.314639715894021,0.003649145017484615,0.014813849868002497,1.8293320610499206,True
Aplp2,-0.9777812770886036,-0.48682203412328123,-0.4909592429653224,0.9541610582432783,-1.901319878366157,0.003711378484654625,0.015046128991843074,1.8225752192544675,True
Fam241a,-0.7635441105005433,-0.2716783604111463,-0.491865750089397,1.42690553669662,-1.051731789484348,0.006289364873728099,0.023037966570432594,1.637555856247642,True
Mfge8,-1.0090697812525813,-0.5154884184667251,-0.4935813627858562,0.9185573746138503,-2.0726593459894036,0.0017206777314887163,0.008532286271844875,2.06893458170399,True
Plxdc2,-0.4825759369631222,0.013649109711889295,-0.4962250466750115,,-0.38545676651622435,0.0032672275403395293,0.013538235664390314,1.868437930270265,True
Dgat2,-0.38407459034336777,0.11237321711145336,-0.49644780745482114,,-0.21064748265217056,0.0029347048940257642,0.012505844718859791,1.9028869681198481,True
Gpx1,-0.48585935680636366,0.01063434020434737,-0.49649369701071105,,-0.39140364538225264,0.011542206367604444,0.037073467990164165,1.4309367865481288,True
Atp8b4,-0.5125978202754995,-0.01533078350773908,-0.4972670367677604,5.152468313616942,-0.44215235545971343,0.002947389334418871,0.012524317285066023,1.9022459387069963,True
Tmem40,-0.4203615351108982,0.07781468621617887,-0.49817622132707706,,-0.27103190771540436,0.0008148106896511109,0.004746470036802588,2.3236292563669436,True
Tceal8,-0.3654555782463365,0.135062052857641,-0.5005176311039775,,-0.17657143079274162,0.0014678947032258911,0.007540554982324784,2.1225966890252814,True
Rbms1,-0.945139057561748,-0.44441803216649933,-0.5007210253952487,1.0351793255784199,-1.712071716823054,0.006340081300096264,0.023167166748220207,1.6351270754396856,True
Tbxas1,-0.47420313310888546,0.027255378558969364,-0.5014585116678548,,-0.36489363647960416,0.00013263395914870133,0.0010554426457456338,2.976565361894892,True
Cd53,-0.9535311520187981,-0.44909681654144756,-0.5044343354773506,1.0332942265121046,-1.7432984016774518,0.0019423936585206733,0.009368458160067556,2.0283318784476845,True
Gngt2,-1.427517289259788,-0.9215883983653548,-0.5059288908944333,0.5950443340584811,,0.0033662976755503456,0.013872105805839335,1.8578576073882702,True
Ltc4s,-0.7562760275079773,-0.2499112912403851,-0.5063647362675922,1.5337870630002222,-1.0089541438001803,0.00011343514959732455,0.0009272628032478845,3.032797161405641,True
Diaph1,-0.69664651635322,-0.1894052961587933,-0.5072412201944266,1.8123313746459155,-0.8443178691106614,0.0024556130285693792,0.011044736260431991,1.9568446502775263,True
Bsg,-0.47492056167378954,0.032682148081350545,-0.5076027097551401,,-0.3605255524973005,0.003542515618332398,0.014439601705159231,1.8404447859656285,True
Gm17745,-0.44457139617197944,0.0632797342536543,-0.5078511304256337,,-0.30515693845421044,1.7653684824746118e-05,0.0001983560092668103,3.7025546378826295,True
Dtnbp1,-0.5003267263597209,0.01104095722598326,-0.5113676835857042,,-0.40476921620353284,0.0041399714813864655,0.016320518323468328,1.7872660526013033,True
Ptgs2,-0.6127411249506721,-0.0965616799545848,-0.5161794449960874,2.602425708828388,-0.6318494241229164,2.8106574153724835e-07,6.531937719126924e-06,5.184957964836848,True
Egln3,-0.4084863835864142,0.10882826838385451,-0.5173146519702687,,-0.2341751442773202,0.0018657301554114221,0.009082918817230813,2.041774567501175,True
Atp6v1a,-1.0170987442900108,-0.4993548984313255,-0.5177438458586853,0.9764984464302364,-2.048273888308118,0.005262123143921865,0.01988207736998186,1.7015382405027963,True
Tbc1d9,-0.8781997692584068,-0.35995473427669356,-0.5182450349817133,1.230162509987511,-1.3924296484610976,0.002229130539150182,0.010256735609586728,1.9889908392558453,True
Fcor,-0.9111587041171204,-0.39275962941493636,-0.518399074702184,1.1591996858629818,-1.522671517410277,0.011805713550599464,0.03767780920404084,1.4239143574252537,True
Ifngr1,-0.80474448146771,-0.28563845685058464,-0.5191060246171254,1.4338240402673543,-1.1366687797812842,0.010539629187515458,0.034556161270542486,1.4614745078486988,True
E230032D23Rik,-0.9160971811638938,-0.3956923736075704,-0.5204048075563235,1.1565533522591884,-1.5390783063215456,0.0008464950463315781,0.004874251706323866,2.3120920476082163,True
X1810037I17Rik,-0.33232153665162184,0.18865195173873625,-0.5209734883903581,,-0.10754647607473428,0.01633096103969281,0.048411939840986594,1.3150475150588106,True
Lilrb4a,-1.1186184702045305,-0.5961948801982218,-0.5224235900063088,0.8622328515442437,-2.810021648206047,3.592007169774311e-07,7.982238155054025e-06,5.09787531891195,True
Jun,-1.0283146525746818,-0.5055278869994109,-0.5227867655752709,0.9751427756980259,-2.101110738710499,0.006416846217932388,0.023362304191501412,1.6314843255877212,True
Mtss1,-1.1230889286866241,-0.5985954111671486,-0.5244935175194755,0.862374722424868,-2.845206006987989,0.00100372218450257,0.005545426433715857,2.2560650517350527,True
Sod2,-0.8603040089288385,-0.3351752738712815,-0.5251287350575571,1.3025805496664538,-1.3137985226438063,0.005992661653408264,0.0221403755667793,1.6548150164655868,True
Upp1,-1.1387108875978083,-0.611714970101303,-0.5269959174965052,0.851623644803589,-3.002459626659689,0.00027665721877094166,0.0019808392752096063,2.7031507615747037,True
Mt2,-0.9186260675916477,-0.38661333188810004,-0.5320127357035476,1.1943644600830257,-1.5254121529371252,1.3075127909419036e-05,0.0001550410424041783,3.809553320344518,True
Osm,-0.5957667422338091,-0.05991525078509026,-0.5358514914487188,3.2664524171785128,-0.5731255428164974,1.063504506512981e-05,0.00013349428952045788,3.874537311698638,True
H2.Q6,-0.2285119051753479,0.3082209707772415,-0.5367328759525893,,0.05638172116906727,9.222426926284207e-05,0.0007882416176311288,3.1033406389573526,True
Selenos,-0.40757434892451183,0.13079013027044212,-0.538364479194954,,-0.21489663262986008,0.0012908151086925227,0.006758194286348287,2.170169327169571,True
Asap1,-0.925628604723169,-0.3854900119712883,-0.5401385927518807,1.210016807136612,-1.5376725044817914,0.0010132040302159974,0.005567055111076909,2.2543744793724,True
Maf,-1.0570677030358036,-0.516013625156836,-0.5410540778789675,0.9867178464111446,-2.227966832899614,0.0006100148021238045,0.0037045433327356552,2.431265320828145,True
Glrx,-0.9505239343269658,-0.4094000965337627,-0.541123837793203,1.162686203034978,-1.6436849494682766,0.0038387486211640927,0.015437326894761766,1.8114278992956117,True
Cebpd,-0.7357427915014512,-0.1908805260826967,-0.5448622654187545,1.8842667291688553,-0.8978435469370011,0.006732337357976921,0.0242752548965514,1.6148362011899045,True
S100a1,-0.9373430247774801,-0.39035638271782086,-0.5469866420596592,1.2107497379531866,-1.5728216738569238,0.0009133194105193622,0.005159996669600916,2.287350578677907,True
Sord,-0.44773103230494543,0.10276711973833609,-0.5504981520432816,,-0.2731373252070367,0.0021326528509931857,0.009965667528005541,2.0014936057422363,True
Cpne8,-0.8286466865259203,-0.2765880913734094,-0.552058595152511,1.5249216718580385,-1.1604189123369635,8.875038782899032e-05,0.0007695120331993381,3.113784584524885,True
Nt5c3,-0.14484213619699715,0.40911195171151216,-0.5539540879085093,,0.17904588321890472,0.008729927644285465,0.030034154739514214,1.522384586028272,True
Cdkn1a,-0.6335209661119853,-0.07725110887083651,-0.5562698572411487,2.9832490091733277,-0.6334926569960475,0.002786329490039568,0.012079463107107955,1.917952368264732,True
Grina,-1.3872273211184685,-0.8306378296237837,-0.5565894914946847,0.7028262516091884,,0.006759247407531334,0.024343027878264107,1.6136254035489772,True
Hk3,-0.6068184282075607,-0.0423396005213173,-0.5644788276862434,3.816528427055374,-0.5661410896580428,0.001376731347284312,0.007145664432271515,2.145957382568881,True
Gpr84,-0.6212047486520198,-0.05342236200505241,-0.5677823866469673,3.502392505221438,-0.5936016856665715,7.918768837498855e-06,0.00010558358449998473,3.976403598045058,True
Cd300lf,-1.286624113388707,-0.7182002904757206,-0.5684238229129864,0.8013708505952273,,0.0026912535869619936,0.011786512059687563,1.928614695103593,True
Sirpa,-1.285230475106793,-0.7114353019639659,-0.573795173142827,0.8134510890338787,-9.22843371718278,0.008462416303776536,0.02928171731410566,1.533403456364707,True
Lamtor4,-0.542348880657792,0.03315075651010884,-0.5754996371679008,,-0.4239114604992069,0.0007993844910663487,0.004674763105651162,2.3302403921744,True
Tagln2,-0.26837551142673355,0.3073303194922025,-0.575705830918936,,0.027829799433780993,0.00043844026903960105,0.0029229351269306736,2.534180823482346,True
Gpr141,-1.0617696030356853,-0.47851638806207014,-0.5832532149736152,1.1026427941527124,-2.121191464699898,5.447378191449707e-06,7.745087475994844e-05,4.110973672788272,True
H2.K1,-0.5453869949970924,0.0395904720890497,-0.5849774670861421,,-0.42062337569965397,0.002402365110997639,0.010870430366505155,1.9637532616084172,True
