,Baso/Eos/Mast,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant
Tsc22d1,-0.5197967912224816,0.1858034681095227,-0.7056002593320043,,-0.26360581736825595,0.00022451168148335563,0.0008601980133461901,3.065401564797253,True
Col4a2,-0.12721078306266104,0.5789092246563958,-0.7061200077190568,,0.29378153874643104,0.0025646240009436945,0.007091126269890399,2.1492847811847096,True
Gria3,-0.5580580556045455,0.1483182833648093,-0.7063763389693547,,-0.3307371347543823,2.5833954437866466e-07,2.3700875631070153e-06,5.625235608643184,True
Mndal,-0.9058605412468123,-0.19864142754470682,-0.7072191137021054,2.15878963272749,-1.1592378345006744,2.278188257129927e-06,1.5604029158424158e-05,4.806763246816355,True
Rnf149,-1.636232783836493,-0.9282132992059768,-0.7080194846305161,0.7962592019740645,,0.00016922367244642583,0.0006741978981929316,3.171212605722841,True
S100a11,-1.775050747701206,-1.0655592572921988,-0.7094914904090073,0.7162045959462787,,0.00023557576359359931,0.0008968620441380685,3.0472743552583714,True
Gpr84,-0.7656716242353173,-0.05342236200505241,-0.7122492622302649,3.8429455001167754,-0.7601058522662627,3.086881007008057e-11,6.342906178783678e-10,9.197711712430044,True
Trem3,-0.7073207594125692,0.0076812169914708415,-0.7150019764040401,,-0.6210884088392461,2.1219863638981654e-07,1.9770059290976694e-06,5.703992028222727,True
Lbp,-0.5896446669588292,0.1265805621883575,-0.7162252291471867,,-0.3799430077515054,1.7195827812084687e-06,1.2224522141292432e-05,4.912768108519761,True
App,-1.4561247982854684,-0.7393597519325034,-0.716765046352965,0.9539059527647438,,1.0929807632519556e-06,8.2801572973633e-06,5.081961412885648,True
Marcksl1,-0.6112200252840242,0.11016734912761604,-0.7213873744116402,,-0.41605031515647606,1.5578119740322962e-05,8.242391396996276e-05,4.083946766477314,True
Sirpa,-1.4337569895999744,-0.7114353019639659,-0.7223216876360086,0.9868322369071449,,9.090603036589354e-05,0.0003912741622635303,3.4075188297299364,True
Ddt,-1.0416302327903,-0.31465959132168053,-0.7269706414686194,1.6971830336081966,-1.6355168194727912,1.1839730063722394e-05,6.481604049483062e-05,4.188317502828162,True
Cd300a,-1.2979673632058946,-0.5689593486042108,-0.7290080146016837,1.163726644535211,-3.9097070868492807,1.4221917342872955e-05,7.618884290824797e-05,4.118108622074434,True
Soat1,-1.4330388697811565,-0.7021829330763036,-0.7308559367048528,1.005034400745971,,0.00018169872435816014,0.0007153493084966935,3.1454818383276257,True
Unc93b1,-1.1353000711819345,-0.4037491773617909,-0.7315508938201436,1.4629687643014908,-2.1173154753070156,2.481078998261304e-09,3.5276004714615697e-08,7.452520608025788,True
mt.Nd5,-0.7219860412470618,0.011051492809303889,-0.7330375340563656,,-0.6336744824237912,5.765674279159511e-07,4.687540064357326e-06,5.3290550073378355,True
Adgrl4,-0.26427288614461936,0.47394277163146553,-0.7382156577760849,,0.14383085371426277,0.0004589543657898993,0.0015826012613444804,2.8006284924725753,True
Prdx1,-1.246856418832036,-0.5063233677899464,-0.7405330510420896,1.2733702160587301,-3.0184675458372654,3.375457917396129e-05,0.00016412275125102734,3.784831211403367,True
Ffar2,-1.1045525599107513,-0.35657786875252506,-0.7479746911582262,1.6025421305538596,-1.8919919713644335,2.2100587560411525e-10,3.7886721532134045e-09,8.4215129740891,True
BC035044,-0.2467823763803947,0.5028177167518223,-0.749600093132217,,0.17378966746155652,1.7143040983220508e-05,8.91319288555659e-05,4.049966695044445,True
Mgst2,-0.9652256584043255,-0.2145418636129385,-0.750683794791387,2.140991451343897,-1.2858952250371982,3.1252225880836343e-06,2.0381886444023704e-05,4.690755622374985,True
Slco3a1,-0.2559181998192093,0.49799996129801144,-0.7539181611172208,,0.16483888953014794,1.9142198213842147e-05,9.850187760124604e-05,4.006555491085245,True
Tnfaip2,-1.4504496181659137,-0.6886748656560917,-0.761774752509822,1.0509038592277584,,6.620961109702495e-07,5.310931371419114e-06,5.274829310557243,True
Egfl7,0.19192887798153974,0.9542873664006148,-0.762358488419075,-2.121865641103092,0.6536178328566681,0.0029895173926486533,0.008043544554211624,2.0945525282285145,True
Tfec,-1.053465612434307,-0.2906672939696751,-0.7627983184646319,1.8291121529107977,-1.6085246014407655,4.385591140745697e-06,2.7582334218526394e-05,4.559368983434665,True
Pld4,-1.438212143115448,-0.6673445459931348,-0.7708675971223132,1.0839659985216072,,7.058311961515703e-13,2.1829830808811454e-11,10.660949630258992,True
Lipg,-0.4393916023684853,0.3323311696993946,-0.7717227720678799,,-0.0793716466993794,0.0015752134396796354,0.004660394791951583,2.3315772917426894,True
Rassf4,-1.3286707424456274,-0.555808282464938,-0.7728624599806895,1.2320437291992867,-4.113773269998094,9.664591684622653e-09,1.2285497904181338e-07,6.910607237828051,True
Idh2,-0.193052141347723,0.5807208210148873,-0.7737729623626103,,0.255602657639747,3.5963179738889336e-06,2.3102685057102357e-05,4.636337542284629,True
Fam162a,-1.0308382494643518,-0.2567740774499002,-0.7740641720144515,1.9771181845996,-1.4892655421366623,8.560219198911048e-05,0.00037164482773854044,3.429871906989222,True
Igsf6,-1.3504018235426252,-0.5721947949817552,-0.77820702856087,1.2138762608033467,-4.691459595865697,4.7308749819259784e-05,0.00021767829671438552,3.6621848694754395,True
Alas1,-1.1528389071739504,-0.3746000406111431,-0.7782388665628073,1.5943036547435714,-2.081427365473791,1.0522642739245994e-05,5.8895388465929066e-05,4.229918709325067,True
Sell,-1.2503749769284824,-0.47049736237359024,-0.7798776145548922,1.383836336458297,-2.8410029967306656,7.71305516072926e-06,4.484334395772826e-05,4.348302009631027,True
Fam49b,-0.9952244917301248,-0.21501719890000745,-0.7802072928301174,2.1832122835548504,-1.3405168836513506,1.0516259261180007e-07,1.0516259261180006e-06,5.97813871561323,True
Ltb,-0.883690071272863,-0.10302889847476865,-0.7806611727980943,3.0826949463569986,-0.9809656435091646,1.8047084792523717e-07,1.7079260056016136e-06,5.767530948667517,True
Spi1,-1.1920116494647957,-0.3999574171409031,-0.7920542323238926,1.5486949257783387,-2.2932495658207905,4.625124209653697e-07,3.8758024103243275e-06,5.411638371531787,True
Hsd17b10,-1.0500963255045646,-0.2477852943420118,-0.8023110311625528,2.056374295539328,-1.5102137993122102,3.460740082314044e-09,4.78443329352172e-08,7.3201694961466695,True
Vcan,-2.150345531272115,-1.347363755185904,-0.802981776086211,0.657814309273385,,0.0009449649406509271,0.0029778306953285516,2.526099997710354,True
Mt1,-1.1694595009552766,-0.3638952104873504,-0.8055642904679262,1.657516594195056,-2.0996017652624683,0.0002626527298315302,0.0009874162775621437,3.005499717710827,True
Atf3,-1.9772737601798878,-1.1569019412367796,-0.8203718189431082,0.7553308190230412,,3.919295533665413e-06,2.5016780002119655e-05,4.601768590618041,True
Glipr1,-0.7401903625979751,0.08238841297691687,-0.822578775574892,,-0.5754024333664589,1.6448904084880882e-06,1.1749217203486343e-05,4.929991067480008,True
Ctsc,-1.9153682168514732,-1.0922563876839944,-0.8231118291674788,0.7918783261160454,,0.00011538701987827204,0.0004814479271694244,3.3174506787698403,True
H2.Ab1,-2.7214277533187907,-1.897701872088624,-0.8237258812301667,0.5068302966150794,,0.005911380918003372,0.0144886787205965,1.8389712177391666,True
Cx3cr1,-1.0866756188382543,-0.25683866498332936,-0.8298369538549248,2.0549073197476275,-1.6071644735982145,5.048533038025503e-12,1.2414425503341402e-10,9.906073373290377,True
Mapkapk2,-0.6324453364221956,0.205454069304029,-0.8378994057262246,,-0.3464733198056241,4.014657870523438e-09,5.499531329484162e-08,7.259674319540575,True
Cox6a2,-0.7445307239774777,0.09657229584910826,-0.8411030198265859,,-0.5648604884605357,1.2862073000252082e-07,1.256880097744503e-06,5.900706150612883,True
Cebpd,-1.0323536804442228,-0.1908805260826967,-0.8414731543615261,2.4110407037026045,-1.3644484248631918,5.765510135744116e-09,7.619616919485616e-08,7.118066862510218,True
Ccnd1,-0.7862764265169963,0.05802676327842995,-0.8443031897954262,,-0.6531845237715549,0.0002802719324383155,0.001039327314357165,2.983247658955716,True
Bcl11a,-0.6697132455651236,0.1898511357155622,-0.8595643812806858,,-0.3957978050065152,0.0023735775984608017,0.006648676746388801,2.177264781603024,True
Bex6,-0.6365857828894476,0.2349546421929963,-0.8715404250824439,,-0.3233996192182325,4.959458555909341e-07,4.1328821299244515e-06,5.383746980649422,True
Dstn,-0.8803967599513212,-0.006733286294843602,-0.8736634736564776,7.492915177949139,-0.8457149859689611,0.005578179331168519,0.013761955586764438,1.861319848063108,True
Msmo1,-0.7645235609706043,0.11484374845779323,-0.8793673094283975,,-0.5666984607765585,3.29277073921465e-07,2.896865752974765e-06,5.538071630475627,True
Ifitm2,-1.0812792231636457,-0.20061480911636612,-0.8806644140472796,2.4071471912997695,-1.4777313430065568,5.441666155949205e-07,4.509668085040777e-06,5.345855421345954,True
Cd34,0.1330394714835339,1.0233726365214026,-0.8903331650378687,-2.6726542396334505,0.6582855790398141,0.0007338374912891422,0.0023851706109072877,2.6224805504915785,True
Tnip3,-1.496151688440748,-0.6031935238752871,-0.8929581645654608,1.2883180131138836,,1.0074838706630942e-07,1.0108533819362148e-06,5.995311831583766,True
Ctsz,-1.587154645899288,-0.6924641378401524,-0.8946905080591356,1.1753312496831538,,5.11764578161982e-06,3.1655540917236e-05,4.49955026102851,True
Mif,-0.3736385381909664,0.5220248195311001,-0.8956633577220665,,0.10325341421279302,3.4260235279701172e-06,2.2103377599807208e-05,4.655541357044447,True
Tpd52,-1.6643437431932577,-0.7627448981524959,-0.9015988450407618,1.1051870959553525,,3.471955348231744e-07,3.0366956398528373e-06,5.517598734112795,True
Ms4a6c,-1.8395888423790252,-0.9377667493067995,-0.9018220930722257,0.9532116479002773,,1.2808400614678697e-08,1.5748033542637744e-07,6.802773668852156,True
Ptpn6,-1.129229522114025,-0.22584413907258602,-0.9033853830414389,2.298839840902293,-1.6327937044248422,8.989563096077282e-09,1.1574544758897789e-07,6.936496081311015,True
Ctsb,-2.282171095177829,-1.3671046281632688,-0.9150664670145603,0.7237277098011062,,0.013995021515621887,0.029967926157648577,1.5233433100891416,True
Clec12a,-0.9800177949148046,-0.04482216733216286,-0.9351956275826417,4.474895537365869,-1.0362890896396855,2.6059597958571758e-08,2.9613179498377e-07,6.528514960916375,True
Nfkbia,-1.5519484313053313,-0.6090612065802411,-0.9428872247250902,1.3281105552133232,,2.4142742266577323e-09,3.465465397116362e-08,7.460238433252163,True
Ms4a6d,-2.0006209431127266,-1.0539581418159438,-0.9466628012967828,0.9071989711387802,,0.0024538002502384176,0.006835098190079158,2.1652552421637146,True
Lsp1,-1.8346489055582174,-0.8841963857101768,-0.9504525198480406,1.0343218569887702,,2.271041372733979e-12,6.131825571400702e-11,10.21241020777324,True
Olfm1,-1.7630555791436793,-0.8010666893478833,-0.961988889795796,1.1187788237092415,,1.7100710056870758e-06,1.2185779137912653e-05,4.91414669754382,True
Tcf4,-0.950693450822722,0.014732931248949248,-0.9654263820716713,,-0.9104483179969688,1.1312798506977323e-08,1.408232179291783e-07,6.8513257359095565,True
Lmo2,-0.43900322995959185,0.5351452184175768,-0.9741484483771686,,0.06773644545652334,4.786239790254321e-08,5.240408529475534e-07,6.280634855157296,True
Ctsl,-2.3721212047093534,-1.391865393204556,-0.9802558115047975,0.7542387617075925,,0.0009044536132515064,0.0028743229234687705,2.541464441489812,True
Ifitm6,-2.1631691626743597,-1.1803075488679573,-0.9828616138064024,0.8577843735295261,,2.6859032550199694e-10,4.4031200901966715e-09,8.356239469480625,True
Napsa,-1.3427104549119981,-0.3520593505052933,-0.9906511044067048,1.9093174889013684,-2.712030408533981,2.4288802188386956e-08,2.791816343492754e-07,6.554113154684657,True
Cd52,-2.387523026710944,-1.3949886354104957,-0.9925343913004483,0.7604476310633025,,0.0001048334442487585,0.0004423352078006688,3.354248491457875,True
Pou2f2,-1.0373197776722205,-0.04403883910275832,-0.9932809385694622,4.585834292009642,-1.1224263189175254,1.8301656909867425e-10,3.287722798179777e-09,8.483104806793767,True
Ramp1,-0.7464894917605128,0.26072256840758384,-1.0072120601680967,,-0.4014127123497778,1.6827699643074114e-08,2.003297576556442e-07,6.698254534352271,True
Ifi203,-1.1717085167246635,-0.12272775653652404,-1.0489807601881393,3.244170394988361,-1.5031517015077913,9.134197733758788e-12,2.140827593849716e-10,9.669418306107977,True
Klf2,-1.7307685647598525,-0.6716377990117341,-1.0591307657481184,1.3466177591598034,,2.743230451126681e-13,9.246844217280948e-12,11.034006458922006,True
Cybb,-2.2681498788270553,-1.1613198042826285,-1.1068300745444268,0.9504597718544331,,4.464837014677724e-11,8.754582381721028e-10,9.057764566158484,True
Psap,-2.7688803574819354,-1.6604530270300613,-1.1084273304518741,0.7249181681196178,,0.0006629257381643578,0.002190283275873429,2.6594997129257543,True
Tgfbi,-3.2874622387383416,-2.1650779598785275,-1.1223842788598142,0.5916466549681499,,0.010369999664282759,0.023514738467761358,1.6286598471385996,True
Clec5a,-1.4705819358618106,-0.34161513039454483,-1.128966805467266,2.0869028462182113,-3.412708494811817,3.3041154550925394e-11,6.743092765494978e-10,9.171140865643624,True
Ighm,-1.161515968790396,-0.02751943512699503,-1.133996533663401,5.473347318148882,-1.302289162159926,2.5795606952260644e-12,6.78831761901596e-11,10.168237845647397,True
Ccr2,-2.0756809687810636,-0.9402848457181454,-1.1353961230629182,1.126049647945494,,3.67771223846838e-09,5.061071887800523e-08,7.295757493899797,True
Tmem176a,-0.9956263341593028,0.17239288603651634,-1.168019220195819,,-0.7651718545205414,4.595300607809588e-10,7.1801571997024814e-09,8.143866047371072,True
Mgst1,-1.7942141087465684,-0.5976373766626198,-1.1965767320839484,1.5683355579946596,,2.1941175815833557e-10,3.7886721532134045e-09,8.4215129740891,True
Fabp5,-2.345631907977645,-1.1287798693379232,-1.216852038639722,1.0405840815343872,,0.001146673242620239,0.003513809732237709,2.454221758627979,True
Jun,-1.7473678298030342,-0.5055278869994109,-1.2418399428036233,1.7719210826797214,,1.6265338242387822e-16,1.1726879592497533e-14,13.930817534009202,True
F13a1,-3.3411594836410132,-2.0976885658202704,-1.2434709178207428,0.6608800752378616,,7.585933064204434e-05,0.0003332035020880425,3.4772904426508466,True
S100a4,-2.4923307569583324,-1.1986616982707523,-1.29366905868758,1.0423106407453508,,9.118404183373391e-07,7.1237532682604615e-06,5.147291130770925,True
Emb,-1.5915817444079445,-0.28658866061249977,-1.3049930837954449,2.458109588250244,-4.037063457998812,2.5171218232361604e-10,4.195203038726934e-09,8.377247015415767,True
Mmp8,-3.818652145952169,-2.488404581205027,-1.3302475647471423,0.6084695785022365,,0.001624095462256786,0.004776751359578782,2.3208673641119244,True
Dmkn,-1.798042378468261,-0.3923239304457363,-1.4057184480225247,2.1812211943627413,,3.041685690737991e-06,2.0055070488382357e-05,4.697775807246947,True
F630028O10Rik,-0.8616117639278574,0.6383818585009604,-1.4999936224288177,,-0.17074298429319754,0.0009008517299376551,0.0028689545539415766,2.5422763311993553,True
Tmem176b,-1.1517789672375929,0.4264907256491657,-1.5782696928867586,,-0.6498289425022791,2.3930521132353994e-10,4.010701865757653e-09,8.396779619960151,True
Mef2c,-1.3547487819839323,0.23467990888879084,-1.589428690872723,,-1.1845374879116615,4.3749327263135035e-14,1.848563123794438e-12,11.733165714770328,True
H2afy,-0.6828618880107779,1.035424375958946,-1.7182862639697238,,0.23423304382762578,3.2562491325560156e-09,4.5436034407758354e-08,7.342599580245606,True
Saa3,-5.5005267945079295,-3.767611443432016,-1.7329153510759134,0.5393815528804448,,0.00044197372278212725,0.001527558949707813,2.816002020994531,True
Wfdc17,-3.859382521103823,-2.0994429220274164,-1.7599395990764064,0.869317193762387,,0.0011244014427182452,0.003469744518651569,2.459702501642727,True
Cd74,-5.1204772532517095,-3.33147053415416,-1.7890067190975496,0.6131378127395216,,0.0011156052372433979,0.003446772102708747,2.4625874307806255,True
Ly6a,-2.614545055482391,-0.7196831275962279,-1.894861927886163,1.849731356577708,,7.481188242777033e-14,2.9147486660170257e-12,11.535398887789299,True
Wfdc21,-4.141658906026865,-2.2128679304435406,-1.9287909755833241,0.8958872612397204,,6.0850981393530564e-05,0.0002736925699858946,3.5627369923521184,True
Lcn2,-3.171907965472735,-1.2146429767010098,-1.9572649887717253,1.3745060975847232,,1.1826964685987998e-06,8.804192073936475e-06,5.055310491363941,True
Hp,-2.95204509297674,-0.878089533553978,-2.073955559422762,1.7389249766795656,,1.9984767462405666e-14,8.816809174590734e-13,12.054688558699512,True
Mpo,-0.4391432148455827,1.6529754996039048,-2.0921187144494873,,0.6842946433064773,0.017446140376293943,0.03597142345627617,1.4440423759992769,True
Ifitm1,-2.5819110453305476,-0.4332970890168047,-2.148613956313743,2.5660799188726795,,1.138620956089768e-07,1.127347481276998e-06,5.947942201130936,True
Ifitm3,-2.1850888493089715,-0.03634500230357761,-2.148743847005394,5.972990228143665,,3.571692900493049e-15,1.7565702789310078e-13,12.755334469759603,True
Plac8,-0.9718307263075382,1.2617581029143388,-2.233588829221877,,0.19530184501627582,3.999010311922679e-05,0.00018774696300106474,3.72642707942391,True
