,Lym,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Zscan20_226,0.045675360140823254,0.08269023688053682,-0.03701487673971357,-0.6693838576008814,0.08974598904705446,0.5681508245724836,0.8791386443384744,0.055942629223155675,False,Zscan20
Hoxd12_409,0.24375256534502396,0.2811775964193809,-0.037425031074356935,-0.1721338693069687,0.33624348423292205,0.6999844490015241,0.9138997394665197,0.039101446481490026,False,Hoxd12
Zfp105_218,0.6040665819303891,0.6419162844418292,-0.03784970251144015,-0.07418485840936001,0.6986553847703358,0.8507863206287577,0.9543577450158396,0.02028879766200524,False,Zfp105
Zkscan3_156,-0.012848242415788028,0.025306596516440683,-0.03815483893222871,,0.00895892834321439,0.8356903745855848,0.9543577450158396,0.02028879766200524,False,Zkscan3
Zkscan4_216,-0.012848242415788028,0.025306596516440683,-0.03815483893222871,,0.00895892834321439,0.8356903745855848,0.9543577450158396,0.02028879766200524,False,Zkscan4
Egr4_234,-0.338964592037263,-0.30071530612813535,-0.03824928590912763,0.14975383139364212,-0.5560538227963805,0.9957238313117056,0.9987171438049511,0.0005574950360713,False,Egr4
Pax4_475,0.015912977618737827,0.054286929984061996,-0.03837395236532417,-1.2608309323384699,0.0497700874259945,0.6622623618497394,0.9138997394665197,0.039101446481490026,False,Pax4
Zfp784_199,0.03586641300985466,0.07427979104475378,-0.03841337803489912,-0.8122047025236276,0.07734296128183281,0.7328067577296393,0.9246574539592874,0.034019124998881586,False,Zfp784
Atf2_112,-0.448098765180961,-0.4096106206853032,-0.038488144495657794,0.11202572729515203,-0.808070261530971,0.998289525646456,0.9987171438049511,0.0005574950360713,False,Atf2
Sox21_745,-0.026448994910298045,0.012285942314572947,-0.038734937224870994,,-0.010252828708892986,0.8857909572495216,0.966371618288774,0.01485583348450617,False,Sox21
Esr1_666,-0.8514826604381016,-0.8115064896232513,-0.039976170814850276,0.06004120783999939,-2.56913305570366,0.7858357822975255,0.9455759344971589,0.024303589390152546,False,Esr1
Fev_291,0.3734362147076728,0.41348845641976484,-0.04005224171209204,-0.12497206366368122,0.4786740078024686,0.9538429317079887,0.9915922652070965,0.0036668695514308126,False,Fev
Ar_687,-0.338042304707705,-0.29728325261930916,-0.040759052088395864,0.1624047018102035,-0.5514431777635017,0.7604039795081958,0.9383219396540803,0.027648128969672354,False,Ar
Zfp711_168,0.16495560619488042,0.20596904525808862,-0.0410134390632082,-0.26951016189135524,0.24544981435831958,0.5440599636200023,0.8559263837026804,0.06756358640526262,False,Zfp711
Naif1_637,0.0768244592469547,0.11865773861739952,-0.041833279370444815,-0.5156018382487608,0.13453783637429784,0.8298357152784456,0.9543577450158396,0.02028879766200524,False,Naif1
Zbtb3_235,0.05242532064241624,0.09500094802760407,-0.04257562738518783,-0.6930104212275603,0.10260859765001423,0.6692738322004022,0.9138997394665197,0.039101446481490026,False,Zbtb3
Foxl1_356,0.24599269891878775,0.28861269237506043,-0.04261999345627268,-0.19672242567415837,0.34176115380144906,0.6774904342495409,0.9138997394665197,0.039101446481490026,False,Foxl1
Gm5294_333,0.24599269891878775,0.28861269237506043,-0.04261999345627268,-0.19672242567415837,0.34176115380144906,0.6774904342495409,0.9138997394665197,0.039101446481490026,False,Gm5294
Nkx12_545,0.15369950483021388,0.19672483855774697,-0.04302533372753309,-0.3012470416619657,0.2329212431031628,0.6406397808458189,0.9138997394665197,0.039101446481490026,False,Nkx12
Yy1_154,0.287002258025937,0.33017945990384606,-0.04317720187790908,-0.17331310210960513,0.38801409804073167,0.9188925985380496,0.9788203767035746,0.009296998251788518,False,Yy1
Pou2f2_616,0.14378587685971717,0.18735363067894123,-0.043567753819224064,-0.3230835114116066,0.22103534544131412,0.7739099660968627,0.9383219396540803,0.027648128969672354,False,Pou2f2
Hsf4_627,-0.21310138116683797,-0.16943943682142912,-0.04366194434540885,0.295678906662,-0.3062706949861055,0.7421045392391687,0.9310614560582459,0.031021651837025366,False,Hsf4
Zfp161_209,0.11805912537749372,0.16296627456422602,-0.044907149186732304,-0.3929340233551094,0.18968251160661936,0.6475578217506002,0.9138997394665197,0.039101446481490026,False,Zfp161
Pax3_613,-0.06128500926130249,-0.015091057906959963,-0.046193951354342525,2.036588932781017,-0.05617321922330226,0.5879313636017243,0.8946227192426632,0.04836007696994047,False,Pax3
Gm4881_297,0.16558906036377868,0.21270213902291482,-0.04711307865913614,-0.3101907183572418,0.24992537033616224,0.8285823619949244,0.9543577450158396,0.02028879766200524,False,Gm4881
Fli1_277,0.4541790948500041,0.5015419998442837,-0.04736290499427964,-0.1249849946602803,0.563510141512097,0.8169058474284058,0.9543577450158396,0.02028879766200524,False,Fli1
Klf12_236,-0.13782442872296657,-0.0895860865031106,-0.04823834221985597,0.5724950399160474,-0.17414153982384525,0.8591970225842195,0.955557952287755,0.019742968896179148,False,Klf12
Gm5294_341,0.5310262500814077,0.5795642566594639,-0.04853800657805618,-0.11071899540537243,0.6371884839823271,0.6983970232182095,0.9138997394665197,0.039101446481490026,False,Gm5294
Foxl1_366,0.5310262500814077,0.5795642566594639,-0.04853800657805618,-0.11071899540537243,0.6371884839823271,0.6983970232182095,0.9138997394665197,0.039101446481490026,False,Foxl1
Foxe1_328,0.5310262500814077,0.5795642566594639,-0.04853800657805618,-0.11071899540537243,0.6371884839823271,0.6983970232182095,0.9138997394665197,0.039101446481490026,False,Foxe1
Foxd3_327,0.5310262500814077,0.5795642566594639,-0.04853800657805618,-0.11071899540537243,0.6371884839823271,0.6983970232182095,0.9138997394665197,0.039101446481490026,False,Foxd3
E4f1_873,-0.212760123919507,-0.16333919146112538,-0.04942093245838161,0.3468238804529449,-0.30053659788853965,0.6174294010582153,0.9012210944623722,0.04516865150059243,False,E4f1
Smad1_863,-0.08976110093313967,-0.04032544710919199,-0.049435653823947684,1.100578509096675,-0.0970285027860317,0.7932635686393608,0.947652777670925,0.023350760092616756,False,Smad1
Smad5_883,-0.08976110093313967,-0.04032544710919199,-0.049435653823947684,1.100578509096675,-0.0970285027860317,0.7932635686393608,0.947652777670925,0.023350760092616756,False,Smad5
Tcf7l1_744,-0.048622694507106844,0.0008802270567447721,-0.049502921563851617,,-0.03485662106170383,0.6877166846837703,0.9138997394665197,0.039101446481490026,False,Tcf7l1
Pou3f3_540,-0.022644209895578256,0.027547405823520874,-0.05019161571909913,,0.003532579759368043,0.7706293230078914,0.9383219396540803,0.027648128969672354,False,Pou3f3
Gm5294_344,0.3654647967596396,0.4160394796691728,-0.05057468290953321,-0.16430671830556623,0.47586532366734713,0.7961572655942806,0.947652777670925,0.023350760092616756,False,Gm5294
Foxl1_370,0.3654647967596396,0.4160394796691728,-0.05057468290953321,-0.16430671830556623,0.47586532366734713,0.7961572655942806,0.947652777670925,0.023350760092616756,False,Foxl1
NP_586,-0.02891794259881694,0.02165953439515663,-0.050577476993973566,,-0.005245358766603089,0.9679372154221951,0.9915922652070965,0.0036668695514308126,False,NP
Pbx3_513,0.5960888282175225,0.6492731655123908,-0.05318433729486827,-0.10951561696548955,0.6983794080955135,0.7183325614390266,0.9213993613819499,0.03555209309092686,False,Pbx3
Foxd4_833,-0.03471096602794256,0.01853207988697445,-0.053243045914917006,,-0.011718059851767689,0.6076496432101492,0.8988414352342425,0.04631691547096812,False,Foxd4
Foxi1_317,0.37144358560235385,0.42623941879182775,-0.0547958331894739,-0.17614612180096315,0.48423250506998905,0.5232748117705225,0.8500952161785221,0.07053242776218341,False,Foxi1
Foxi3_323,0.37144358560235385,0.42623941879182775,-0.0547958331894739,-0.17614612180096315,0.48423250506998905,0.5232748117705225,0.8500952161785221,0.07053242776218341,False,Foxi3
Gm5294_340,0.37144358560235385,0.42623941879182775,-0.0547958331894739,-0.17614612180096315,0.48423250506998905,0.5232748117705225,0.8500952161785221,0.07053242776218341,False,Gm5294
Foxi2_318,0.37144358560235385,0.42623941879182775,-0.0547958331894739,-0.17614612180096315,0.48423250506998905,0.5232748117705225,0.8500952161785221,0.07053242776218341,False,Foxi2
Foxl1_362,0.37144358560235385,0.42623941879182775,-0.0547958331894739,-0.17614612180096315,0.48423250506998905,0.5232748117705225,0.8500952161785221,0.07053242776218341,False,Foxl1
Mtf1_175,0.16593733007573563,0.22114787326069352,-0.05521054318495788,-0.36295557113562227,0.25525006212021073,0.7936767807005308,0.947652777670925,0.023350760092616756,False,Mtf1
Phf21a_15,0.3510503546287405,0.40733133575852026,-0.05628098112977975,-0.19078857718582448,0.46382210323629575,0.6337528232053253,0.9138997394665197,0.039101446481490026,False,Phf21a
Dmrt1_251,-0.06783153429933442,-0.011369802872170513,-0.0564617314271639,2.6850089582136065,-0.05829369565648121,0.354112596573938,0.7147078036114721,0.14587147598348485,False,Dmrt1
Hoxb1_423,-0.23576278511732826,-0.17925744225539664,-0.05650534286193162,0.3643705754656404,-0.33553557106530363,0.9683644936110923,0.9915922652070965,0.0036668695514308126,False,Hoxb1
E2f2_259,0.16723283660108462,0.2245226422957993,-0.057289805694714674,-0.37387914918602544,0.2580699031585382,0.6162974543335779,0.9012210944623722,0.04516865150059243,False,E2f2
Pax7_467,-0.11453136288109356,-0.05652159729347067,-0.058009765587622886,0.9721123590921363,-0.12898669992016099,0.580935296300524,0.891104228412282,0.05007149554007303,False,Pax7
Bsx_559,-0.0007741021296828322,0.0577064640077314,-0.05848056613741423,-3.133929300719678,0.04049435449119977,0.5637987664704709,0.8739376309788319,0.05851955991506377,False,Bsx
Hnf1b_426,0.18873654435624954,0.24787790088917494,-0.059141356532925404,-0.3480727333603776,0.28487798600671277,0.5916290840213523,0.8965925293931835,0.04740488409261547,False,Hnf1b
Gsx1_556,0.07236909905169016,0.13162221204367827,-0.05925311299198811,-0.7410827233464716,0.1401185363118236,0.6394897824536998,0.9138997394665197,0.039101446481490026,False,Gsx1
Tbpl2_773,0.12597950830781254,0.18540892177642296,-0.059429413468610415,-0.48875277508086556,0.20875972586656563,0.7755518072651072,0.9383219396540803,0.027648128969672354,False,Tbpl2
Tbp_772,0.12597950830781254,0.18540892177642296,-0.059429413468610415,-0.48875277508086556,0.20875972586656563,0.7755518072651072,0.9383219396540803,0.027648128969672354,False,Tbp
Foxp1_302,-0.15311172442164847,-0.0926932678423247,-0.060418456579323765,0.6823083671542183,-0.1891908639302888,0.42392883886142074,0.7785042550655293,0.10873900936891248,False,Foxp1
Erg_287,0.43817538668680694,0.4996232169325966,-0.06144783024578965,-0.17036562150182677,0.5547354974876086,0.9448810732567177,0.9909454299791022,0.003950260864361224,False,Erg
Gm5294_352,0.03163981240729028,0.09412238431713946,-0.062482571909849176,-1.2934458654006313,0.08798021549778541,0.3983103314770021,0.7550170736338812,0.12204322730969873,False,Gm5294
Foxl1_378,0.03163981240729028,0.09412238431713946,-0.062482571909849176,-1.2934458654006313,0.08798021549778541,0.3983103314770021,0.7550170736338812,0.12204322730969873,False,Foxl1
Rax_447,0.04196597241984148,0.10451836930105199,-0.0625523968812105,-1.1043860940463779,0.1019756485816784,0.6568293516346724,0.9138997394665197,0.039101446481490026,False,Rax
Hdx_495,-0.3763402208041122,-0.31344941570172274,-0.06289080510238948,0.2437017682481594,-0.6102015347985303,0.5824049105763849,0.8913861431681569,0.04993412141921775,False,Hdx
Dmrt2_254,0.15727319422639535,0.22070867449532303,-0.06343548026892767,-0.4340130385326282,0.2497377150814728,0.6948301438968277,0.9138997394665197,0.039101446481490026,False,Dmrt2
Foxl1_355,0.31080346031139355,0.3747540036072973,-0.06395054329590377,-0.2428766753749702,0.4252215917312298,0.4329923261652522,0.7809800238808844,0.10736007448281899,False,Foxl1
Gm5294_332,0.31080346031139355,0.3747540036072973,-0.06395054329590377,-0.2428766753749702,0.4252215917312298,0.4329923261652522,0.7809800238808844,0.10736007448281899,False,Gm5294
Hmx2_549,0.2789428729247165,0.3439429145184533,-0.06500004159373685,-0.2719050409861106,0.39115498736774584,0.5831403680363113,0.8913861431681569,0.04993412141921775,False,Hmx2
Hoxa3_584,-0.011899013774707506,0.05387137013377841,-0.06577038390848591,,0.0299633355528201,0.6181845375847338,0.9012210944623722,0.04516865150059243,False,Hoxa3
Atf3_110,-0.3543077438712398,-0.2884155017945854,-0.0658922420766544,0.2757113540741441,-0.5592850777722852,0.6307020611229918,0.9138997394665197,0.039101446481490026,False,Atf3
Lhx6_458,-0.048837580538995826,0.01801537313126835,-0.06685295367026417,,-0.02240662521995123,0.5519141114040171,0.8600499050500762,0.06547634775754307,False,Lhx6
NP_585,-0.048837580538995826,0.01801537313126835,-0.06685295367026417,,-0.02240662521995123,0.5519141114040171,0.8600499050500762,0.06547634775754307,False,NP
Foxh1_304,0.05185092167561549,0.11909694876452219,-0.0672460270889067,-1.0269798435718658,0.11832508387086531,0.5125194573964369,0.8500952161785221,0.07053242776218341,False,Foxh1
Foxo4_313,-0.11314149591170206,-0.04514530946819671,-0.06799618644350534,1.290866049035038,-0.11895158836201128,0.3704893398226142,0.7310326570996549,0.1360632215628243,False,Foxo4
Vdr_671,-0.14732335362032342,-0.07899576521847189,-0.06832758840185153,0.8599724612590096,-0.1732535352202414,0.46312976972777975,0.8169609137998035,0.0877987211017663,False,Vdr
Dmrt3_252,-0.15468151254933302,-0.08621924303488156,-0.06846226951445146,0.8046318741623096,-0.1851631212904767,0.6591555848482449,0.9138997394665197,0.039101446481490026,False,Dmrt3
Lhx4_454,-0.10079389891532348,-0.031790310284558476,-0.069003588630765,1.6457675972868133,-0.09895681237194993,0.679452482303091,0.9138997394665197,0.039101446481490026,False,Lhx4
En1_563,-0.10079389891532348,-0.031790310284558476,-0.069003588630765,1.6457675972868133,-0.09895681237194993,0.679452482303091,0.9138997394665197,0.039101446481490026,False,En1
Tcfap2c_3,0.011622698588394183,0.08078085399626306,-0.06915815540786888,-2.1083068301014056,0.0651611246085297,0.43962496098132575,0.788108161759206,0.10341417485611035,False,Tcfap2c
Nkx21_399,0.09844053973771326,0.16766443280774693,-0.06922389307003367,-0.6783981011348447,0.18021469251900352,0.5458401062169426,0.856638743208796,0.06720228765449544,False,Nkx21
Dlx4_427,-0.03366168083529491,0.03625115983405064,-0.06991284066934556,,0.0018667060665588894,0.8874841392447925,0.966371618288774,0.01485583348450617,False,Dlx4
Sox12_741,-0.1438717885057157,-0.07394929488503275,-0.06992249362068294,0.9216910966052733,-0.16635782074523703,0.4562972571688543,0.8065214044547684,0.09338410228216064,False,Sox12
Rfx7_709,0.2507527177072899,0.32077501940056863,-0.07002230169327872,-0.32132224909857965,0.3626257150250554,0.37856100454106834,0.7354423039762605,0.13345139234173356,False,Rfx7
Cebpa_115,-0.10630832932823801,-0.034523387389247324,-0.07178494193899068,1.60204858109611,-0.10534263777429362,0.6144129033789156,0.9007382665462568,0.0454013864992093,False,Cebpa
Ppard_656,-0.2602078419752877,-0.1878409975955196,-0.07236684437976809,0.44296907006887304,-0.3659168430647025,0.47596871643146843,0.8346012085339068,0.07852099074912793,False,Ppard
Irx1_565,0.018811006094360653,0.0914028167328768,-0.07259181063851615,-1.823651642367142,0.07738919111404118,0.5029049383916278,0.8500952161785221,0.07053242776218341,False,Irx1
Etv2_270,0.5239108623008006,0.596612404130231,-0.07270154182943034,-0.17158880140316754,0.6417879683783978,0.6556674792359546,0.9138997394665197,0.039101446481490026,False,Etv2
Foxl1_376,-0.6119774193030104,-0.5391825727879797,-0.07279484651503076,0.1700951252323009,-1.2364354392806793,0.3684882453950643,0.7304087858572581,0.13643401145078748,False,Foxl1
Gm5294_350,-0.6119774193030104,-0.5391825727879797,-0.07279484651503076,0.1700951252323009,-1.2364354392806793,0.3684882453950643,0.7304087858572581,0.13643401145078748,False,Gm5294
Foxd2_322,-0.07778900427722961,-0.0046974744002894805,-0.07309152987694013,4.702062067258005,-0.060763249089985684,0.4988138011758493,0.8476951303219635,0.071760311688007,False,Foxd2
Foxe3_315,-0.07778900427722961,-0.0046974744002894805,-0.07309152987694013,4.702062067258005,-0.060763249089985684,0.4988138011758493,0.8476951303219635,0.071760311688007,False,Foxe3
Gm98_652,-0.08637812870841521,-0.012247917269108862,-0.07413021143930636,2.942908306427816,-0.0729576970735857,0.4220675848554515,0.7785042550655293,0.10873900936891248,False,Gm98
Foxl1_380,0.7231136624775298,0.7973375251556734,-0.07422386267814352,-0.12954650047381203,0.8157603392168883,0.8802917552426937,0.966371618288774,0.01485583348450617,False,Foxl1
Rest_805,-0.18552959976409245,-0.11115513769973207,-0.07437446206436038,0.7051230457984836,-0.23165451530448564,0.6818098082764081,0.9138997394665197,0.039101446481490026,False,Rest
Msx3_453,0.18627078156991392,0.26081315135300853,-0.07454236978309461,-0.43912249288013677,0.291063585493726,0.49983492433237275,0.8477969293483708,0.07170816074429391,False,Msx3
Zbtb1_182,-0.10419534285180336,-0.029163663492476,-0.07503167935932736,1.8306375950245455,-0.09955551564749313,0.28594555660960497,0.6550384834840791,0.18373318447566506,False,Zbtb1
Sry_748,-0.14801284899798714,-0.07261828700417901,-0.07539456199380813,0.9918102911192008,-0.16863438703500744,0.5302747137304498,0.8503678136550121,0.07039318618061714,False,Sry
Zfp282_170,-0.09822183957670778,-0.022712597196790786,-0.07550924237991699,2.129736196141351,-0.08998459471538449,0.43677528861787007,0.7845943066414692,0.10535484762524978,False,Zfp282
Irx2_400,-0.32658077931720597,-0.2509770584531165,-0.07560372086408945,0.35756632105654446,-0.491630007546045,0.3846852334155264,0.7391990759749331,0.13123858467111874,False,Irx2
Nr6a1_689,-0.18915390200208204,-0.11341523911285784,-0.0757386628892242,0.7046439891337859,-0.23664718934451828,0.42704157432168943,0.7785042550655293,0.10873900936891248,False,Nr6a1
Nanog_417,0.1327945445223824,0.2087330830208443,-0.07593853849846191,-0.5861790814300584,0.22745006040915933,0.3330897472675487,0.6945275581323356,0.15831051723038864,False,Nanog
Cebpg_129,-0.14903125071968018,-0.0730511179853878,-0.07598013273429238,0.9934189465411513,-0.16981151254490084,0.7123310032331105,0.9158541470139991,0.03817368374539279,False,Cebpg
Sox5_738,-0.05262009679619455,0.025571883141205964,-0.07819197993740051,,-0.0196442991087508,0.4886638433902234,0.8462652101394857,0.07249351255166249,False,Sox5
Sox8_731,-0.05262009679619455,0.025571883141205964,-0.07819197993740051,,-0.0196442991087508,0.4886638433902234,0.8462652101394857,0.07249351255166249,False,Sox8
Hic2_211,0.09067607477141071,0.16887781800405233,-0.07820174323264162,-0.7984089117303766,0.17603796723802562,0.4540324109766035,0.8041296917296472,0.09467390167414705,False,Hic2
Cphx_577,0.32404305835848574,0.4024765545602237,-0.07843349620173795,-0.2865302122546495,0.44706053336248197,0.7681715272224949,0.9383219396540803,0.027648128969672354,False,Cphx
Foxa2_307,-0.016046790074820776,0.06239106857049346,-0.07843785864531423,,0.033048885598585556,0.37769104071882753,0.7353719600750681,0.133492933913492,False,Foxa2
Gm5294_347,0.3967964952799619,0.4757093194700737,-0.07891282419011181,-0.24044901609288527,0.5223098132900308,0.517015694488665,0.8500952161785221,0.07053242776218341,False,Gm5294
Foxl1_373,0.3967964952799619,0.4757093194700737,-0.07891282419011181,-0.24044901609288527,0.5223098132900308,0.517015694488665,0.8500952161785221,0.07053242776218341,False,Foxl1
NP_587,-0.03670180277933263,0.042303778050053704,-0.07900558082938633,,0.0040353221619680735,0.6147896104998261,0.9007382665462568,0.0454013864992093,False,NP
Tef_105,-0.07981480903453214,-0.000768710231663565,-0.07904609880286857,,-0.05933221421087286,0.4826277209286097,0.8412601775870233,0.07506966863049731,False,Tef
Ddit3_788,-0.05405056294145551,0.02574889363803157,-0.07979945657948707,,-0.02056116334521322,0.6106514387740535,0.9006598143791222,0.04543921416613334,False,Ddit3
Arnt2_26,-0.6793603339514905,-0.5978558067671651,-0.08150452718432544,0.17303542275544215,-1.4683638056117505,0.3986097217628253,0.7550170736338812,0.12204322730969873,False,Arnt2
Irf6_634,0.06719963365920097,0.14904892711020676,-0.08184929345100579,-1.0143804778893575,0.14811969423890467,0.4424852758840758,0.7901313691727448,0.10230069584414776,False,Irf6
Sox4_751,0.23918616269912735,0.32175807310659665,-0.0825719104074693,-0.3917963894121787,0.35667583879932657,0.3861522649741571,0.7404049950156665,0.1305306600158062,False,Sox4
Elf2_286,0.23269271955675672,0.31610076349408966,-0.08340804393733295,-0.40483645315086964,0.34981448318809927,0.5376754510281079,0.8534922952609951,0.0688003950422031,False,Elf2
Gm5294_339,-0.10180674007369844,-0.016749182036817797,-0.08505755803688064,2.6755665386143117,-0.08815959114191187,0.34829762401921116,0.7094653680945594,0.1490687993784839,False,Gm5294
Foxl1_363,-0.10180674007369844,-0.016749182036817797,-0.08505755803688064,2.6755665386143117,-0.08815959114191187,0.34829762401921116,0.7094653680945594,0.1490687993784839,False,Foxl1
Creb3l3_116,-0.9068888684868238,-0.8218198570641098,-0.08506901142271406,0.13351656734884682,-2.8820854479734366,0.5135552382940691,0.8500952161785221,0.07053242776218341,False,Creb3l3
Creb3_870,-0.9068888684868238,-0.8218198570641098,-0.08506901142271406,0.13351656734884682,-2.8820854479734366,0.5135552382940691,0.8500952161785221,0.07053242776218341,False,Creb3
E2f5_262,0.2663873770881673,0.35161111378758847,-0.08522373669942118,-0.3681818458011494,0.38846426565340164,0.2644954176025174,0.6388135501568561,0.19462588042344353,False,E2f5
Nfib_859,0.0372994775281218,0.12257728712609677,-0.08527780959797496,-1.473049658409582,0.11094899938216746,0.28837244903019044,0.6555270619706907,0.18340937472608354,False,Nfib
Nfia_862,0.0372994775281218,0.12257728712609677,-0.08527780959797496,-1.473049658409582,0.11094899938216746,0.28837244903019044,0.6555270619706907,0.18340937472608354,False,Nfia
Thra_852,-0.4498827484164417,-0.3638894037413361,-0.08599334467510561,0.28949917912251183,-0.7536188540447225,0.4085654487289191,0.7650843434796318,0.11629068525336281,False,Thra
Thrb_846,-0.4498827484164417,-0.3638894037413361,-0.08599334467510561,0.28949917912251183,-0.7536188540447225,0.4085654487289191,0.7650843434796318,0.11629068525336281,False,Thrb
Zfa_208,0.045469829165542056,0.1323926243134748,-0.08692279514793273,-1.3411493301656048,0.12291284113015825,0.1891644022373955,0.5606714504790269,0.2512915577147598,False,Zfa
Zfy1_213,0.045469829165542056,0.1323926243134748,-0.08692279514793273,-1.3411493301656048,0.12291284113015825,0.1891644022373955,0.5606714504790269,0.2512915577147598,False,Zfy1
Rfx4_706,0.10420132714440479,0.1934553948196499,-0.08925406767524512,-0.806214952016052,0.20016327034521955,0.2496495914868032,0.6279011846731066,0.20210869754921962,False,Rfx4
Pit1_624,-0.06870078789734885,0.021404353679698264,-0.0901051415770471,,-0.034527045468247544,0.4279779857676782,0.7785042550655293,0.10873900936891248,False,Pit1
Sox13_749,-0.01865304071285948,0.07179149117234601,-0.09044453188520549,,0.03783091680672328,0.3211846076448691,0.687584524132948,0.16267390679490443,False,Sox13
Mlx_27,-0.2275561940067495,-0.13656125304501787,-0.09099494096173164,0.709112180677911,-0.28993082529089437,0.5104511674182072,0.8500952161785221,0.07053242776218341,False,Mlx
Irx4_435,0.08153890370050311,0.1731020594236802,-0.0915631557231771,-0.9744613410910163,0.1728977119903793,0.3277638386987586,0.6932558890462951,0.15910643250459539,False,Irx4
Ets1_284,0.38672422757981767,0.47845570231325735,-0.09173147473343968,-0.2851097655039779,0.5186257413603631,0.6410233056341044,0.9138997394665197,0.039101446481490026,False,Ets1
Klf7_171,-0.14063034294048454,-0.048667079005322196,-0.09196326393516235,1.511541155982632,-0.14345040810449222,0.819821276549649,0.9543577450158396,0.02028879766200524,False,Klf7
X9430076C15Rik_128,-0.9674209880228447,-0.8749818589371496,-0.09243912908569507,0.13685012412650313,-3.6656866218453836,0.5725188876527079,0.8828001029889656,0.054137624844844676,False,X9430076C15Rik
E2f6_264,-0.0534762547368235,0.03912310072225627,-0.09259935545907977,,-0.010390942516581406,0.32909010673748806,0.6943958711542212,0.1583928701188187,False,E2f6
Bhlhe40_55,-0.2183883559364691,-0.12545181775589662,-0.09293653818057249,0.7720130068958796,-0.2721580943758805,0.2042115283766215,0.5727808027766891,0.24201154619577545,False,Bhlhe40
Nfil3_131,-0.17634400528031893,-0.0820153356735415,-0.09432866960677744,1.0766950615413924,-0.1995530068837925,0.38263712432787444,0.7368688726139417,0.13260978889385364,False,Nfil3
Esrra_674,-0.6385967630285514,-0.5440165449744335,-0.09458021805411787,0.21935114019525817,-1.2909093400854381,0.517015694488665,0.8500952161785221,0.07053242776218341,False,Esrra
Nkx23_537,0.12481362030746476,0.2204768160236551,-0.09566319571619034,-0.7488676290872612,0.22976659442882308,0.20117225880782008,0.5723675234467654,0.242325016400731,False,Nkx23
Gm5294_353,0.6036341160439733,0.6993986744334467,-0.0957645583894734,-0.19856685488066605,0.7237912918833066,0.7287763493298189,0.9224161851652709,0.035073085303234636,False,Gm5294
Foxl1_379,0.6036341160439733,0.6993986744334467,-0.0957645583894734,-0.19856685488066605,0.7237912918833066,0.7287763493298189,0.9224161851652709,0.035073085303234636,False,Foxl1
Ets2_828,0.26665493938965096,0.362727419311671,-0.09607247992202006,-0.41142858878515925,0.39472395058742793,0.7063472086507087,0.9138997394665197,0.039101446481490026,False,Ets2
Gm4881_292,0.26665493938965096,0.362727419311671,-0.09607247992202006,-0.41142858878515925,0.39472395058742793,0.7063472086507087,0.9138997394665197,0.039101446481490026,False,Gm4881
Gabpa_273,0.26665493938965096,0.362727419311671,-0.09607247992202006,-0.41142858878515925,0.39472395058742793,0.7063472086507087,0.9138997394665197,0.039101446481490026,False,Gabpa
Gm5294_335,0.3222104286965548,0.419043686475022,-0.09683325777846719,-0.35243896161883254,0.45483607267476306,0.5295725893757945,0.8503678136550121,0.07039318618061714,False,Gm5294
Foxl1_357,0.3222104286965548,0.419043686475022,-0.09683325777846719,-0.35243896161883254,0.45483607267476306,0.5295725893757945,0.8503678136550121,0.07039318618061714,False,Foxl1
Foxj1_305,0.3222104286965548,0.419043686475022,-0.09683325777846719,-0.35243896161883254,0.45483607267476306,0.5295725893757945,0.8503678136550121,0.07039318618061714,False,Foxj1
Trp73_691,-0.04526574261693407,0.051754688715987936,-0.09702043133292201,,0.00467320822256553,0.3507822838445245,0.7128801252324207,0.1469834930471573,False,Trp73
Hsfy2_628,0.0049670385916495965,0.10202808134788771,-0.09706104275623811,-3.052042112817113,0.07518697269950865,0.16989400428736656,0.5332616077631933,0.27305968227771843,False,Hsfy2
Emx2_535,-0.04900951717190516,0.048317496954394405,-0.09732701412629957,,-0.0004992734498111936,0.5979396027360556,0.8976662242855881,0.04688511533382078,False,Emx2
Sohlh2_48,0.11782363620961363,0.21644588740136453,-0.0986222511917509,-0.8007455711821126,0.2229711497031892,0.23119283153098125,0.6178972785186312,0.20908371759808383,False,Sohlh2
Elk3_272,0.16955823165421932,0.2682733648855129,-0.09871513323129358,-0.6095782738513146,0.28559846917864734,0.571789770858093,0.8828001029889656,0.054137624844844676,False,Elk3
Elk1_274,0.17184023643662072,0.2714953695503303,-0.0996551331137096,-0.6082079026576517,0.2888520395524927,0.5257193727065275,0.8503678136550121,0.07039318618061714,False,Elk1
Zfp384_811,-0.00827258796437607,0.09162474459109615,-0.09989733255547223,,0.05890672400525275,0.25252673982464036,0.6279011846731066,0.20210869754921962,False,Zfp384
Vsx1_490,0.057325311762558305,0.15751698363859673,-0.10019167187603842,-1.2973958806854866,0.14720397745181144,0.20117225880782008,0.5723675234467654,0.242325016400731,False,Vsx1
Gm5294_349,0.022088356564588234,0.12228135922591923,-0.100193002661331,-2.06681931961662,0.10055366566210316,0.06127506378213716,0.31790944856379394,0.49769656425843345,False,Gm5294
Tlx2_574,0.12513214575566722,0.22546268491146104,-0.10033053915579382,-0.7773755996310473,0.23302588473221814,0.27519565065106977,0.6530302773627955,0.18506668245118274,False,Tlx2
