,pDC/Ccr7DC,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Egr3_183,-0.3280621303529965,-0.2528453613791647,-0.07521676897383178,0.3633317709836469,-0.49503136065854686,0.4396880836446302,0.8563949293855435,0.06732591277694258,False,Egr3
Hoxb3_546,-0.12946134233228296,-0.05421758007405207,-0.07524376225823089,1.248721200292456,-0.138980744448574,0.6172937948169458,0.9272409367279232,0.03280740296919602,False,Hoxb3
Hoxd8_460,-0.02232500186402065,0.05326022403352294,-0.0755852258975436,,0.02214422479152657,0.4132286387066517,0.8525483470384693,0.0692809832953959,False,Hoxd8
Sox12_741,-0.1587387530377515,-0.08252554662945834,-0.07621320640829317,0.929426449376105,-0.18546130654122692,0.17827530614255993,0.7382104226184877,0.13181982739592674,False,Sox12
Six4_493,-0.08967996257377045,-0.013179988645776432,-0.07649997392799401,2.9146758329839115,-0.07617381612505657,0.2891208147459593,0.8212299027707884,0.0855352454048203,False,Six4
Sox10_735,-0.07990889704966549,-0.0028857619755974667,-0.07702313507406802,6.394807801047719,-0.060995135846909826,0.19608771426893656,0.7720953749339378,0.11232904908251075,False,Sox10
Erf_288,0.43231207848713654,0.509802872768168,-0.0774907942810315,-0.2256840219745153,0.5568536151740394,0.41273397685765245,0.8525483470384693,0.0692809832953959,False,Erf
Bhlhe41_56,-0.18864676368387479,-0.11113069637881846,-0.07751606730505632,0.7479169880259857,-0.23427640878311137,0.4142190151091826,0.8525483470384693,0.0692809832953959,False,Bhlhe41
Rora_682,-0.41691476029119207,-0.338748455804953,-0.07816630448623907,0.2893557792643431,-0.6846229914527338,0.43152293197499436,0.853967223847324,0.06855879766627505,False,Rora
NP_586,0.08190260302960911,0.16017870342287646,-0.07827610039326735,-0.893878780762197,0.16483859673784734,0.4531437863501383,0.857589256432815,0.06672066830099088,False,NP
Sp5_238,-0.010998048835877381,0.06764813771712558,-0.07864618655300296,,0.040296359746631025,0.6341788262464452,0.9272409367279232,0.03280740296919602,False,Sp5
Sp6_191,-0.010998048835877381,0.06764813771712558,-0.07864618655300296,,0.040296359746631025,0.6341788262464452,0.9272409367279232,0.03280740296919602,False,Sp6
Ddit3_788,0.0078903758203106,0.08690702698054797,-0.07901665116023737,-2.7444857308020483,0.06681072119995693,0.5128497773934675,0.8859081213347184,0.05261131701411093,False,Ddit3
Pou2f3_487,0.021310109561820133,0.10041898877783445,-0.07910887921601431,-1.9403037158225638,0.08524046519173892,0.40535624411271143,0.8525483470384693,0.0692809832953959,False,Pou2f3
Max_91,0.030631084073541766,0.10980468534932417,-0.07917360127578241,-1.634614184397184,0.09790454353509107,0.5787836563932482,0.9272409367279232,0.03280740296919602,False,Max
Mixl1_881,0.19269198331904272,0.27254728072142514,-0.07985529740238242,-0.4710564210175721,0.30172767430830655,0.5263390087980463,0.8927519341536093,0.04926920023198274,False,Mixl1
Zic3_229,0.02460149370950559,0.10474442636025016,-0.08014293265074457,-1.8321925065433418,0.09041033994058255,0.2396886896517696,0.8058906516798218,0.09372388200848462,False,Zic3
Arid2_11,0.06705233549495392,0.14848913107612685,-0.08143679558117294,-1.055026314128238,0.14765932888055955,0.38039697266412287,0.8525483470384693,0.0692809832953959,False,Arid2
Atoh7_64,-0.15607263043891628,-0.07459716675213586,-0.08147546368678042,1.0536587142631333,-0.17679668261063938,0.55414099259912,0.9091527249631852,0.041363155240747435,False,Atoh7
Cdx2_473,0.1962313208280548,0.27796530590512897,-0.08173398507707416,-0.47369756573716093,0.306960157202203,0.33839529008821545,0.8525483470384693,0.0692809832953959,False,Cdx2
Gm10394_576,0.2851458989445352,0.36735253079769337,-0.08220663185315819,-0.34634983920190754,0.40735189707641317,0.38086787279960554,0.8525483470384693,0.0692809832953959,False,Gm10394
Duxbl_544,0.2851458989445352,0.36735253079769337,-0.08220663185315819,-0.34634983920190754,0.40735189707641317,0.38086787279960554,0.8525483470384693,0.0692809832953959,False,Duxbl
Gm10391_575,0.2851458989445352,0.36735253079769337,-0.08220663185315819,-0.34634983920190754,0.40735189707641317,0.38086787279960554,0.8525483470384693,0.0692809832953959,False,Gm10391
Pax9_693,-0.20438216717812002,-0.121179302300206,-0.08320286487791402,0.739676939201098,-0.2563225850418462,0.17827530614255993,0.7382104226184877,0.13181982739592674,False,Pax9
Crem_134,-0.2787689847838079,-0.19552341124371178,-0.08324557354009612,0.4984663032841293,-0.390521498324375,0.33534276078476877,0.8525483470384693,0.0692809832953959,False,Crem
Pbx3_513,0.5592234800627369,0.6424928851554027,-0.08326940509266578,-0.19093575267703028,0.6788455075363095,0.37664266225971565,0.8525483470384693,0.0692809832953959,False,Pbx3
Gm5294_332,0.39276547323589367,0.4771958489674765,-0.08443037573158285,-0.26733300342795036,0.5210312941687707,0.6252513354859717,0.9272409367279232,0.03280740296919602,False,Gm5294
Foxl1_355,0.39276547323589367,0.4771958489674765,-0.08443037573158285,-0.26733300342795036,0.5210312941687707,0.6252513354859717,0.9272409367279232,0.03280740296919602,False,Foxl1
Fosl2_113,-0.5597051529383646,-0.4749224775031001,-0.08478267543526452,0.22913827424592598,-1.0508425596641318,0.282858312218066,0.8154354919354188,0.08861038974889462,False,Fosl2
Osr2_161,-0.04209236988575738,0.043513080990927565,-0.08560545087668495,,0.0010244626096947015,0.44148595905972676,0.8563949293855435,0.06732591277694258,False,Osr2
Hes1_39,-0.04473918183299081,0.04127635707669189,-0.08601553890968269,,-0.0025000649985291363,0.5423023856442674,0.9007734541209864,0.04538442100366101,False,Hes1
Fev_291,0.3851670500854509,0.4718748959518849,-0.08670784586643404,-0.2790233761996024,0.5145222175468838,0.3192930249189604,0.8431290166273335,0.07410596402042476,False,Fev
Cebpe_125,-0.07732987152121329,0.009845102660737888,-0.08717497418195118,,-0.049520215188627474,0.6163784777204635,0.9272409367279232,0.03280740296919602,False,Cebpe
Vsx1_490,0.12076418463145423,0.20803320630163236,-0.08726902167017812,-0.7355855509807374,0.2195851282516031,0.420940696733209,0.8525483470384693,0.0692809832953959,False,Vsx1
Dmrtc2_250,0.12130325671507439,0.20889881764051493,-0.08759556092544055,-0.7353667807952597,0.22045507034288972,0.3874980059013675,0.8525483470384693,0.0692809832953959,False,Dmrtc2
Sox11_747,-0.07499111744250941,0.012719008554578151,-0.08771012599708757,,-0.04563400804246034,0.2635134117589272,0.807082075229515,0.09308229798327082,False,Sox11
Mga_96,-0.27156168839049616,-0.18380513113129537,-0.08775655725920078,0.5500382235458006,-0.372735732445278,0.32886154424094816,0.8525483470384693,0.0692809832953959,False,Mga
Pax2_612,-0.2943696824095652,-0.20649898546119425,-0.08787069694837094,0.49894255125325104,-0.4158732231772563,0.1936995218046853,0.7696441907560064,0.11371000431418166,False,Pax2
Atf4_121,0.078201973637539,0.1662629297637705,-0.0880609561262315,-1.0095167442656214,0.16637153707111918,0.5108977570984845,0.8859081213347184,0.05261131701411093,False,Atf4
Mybl2_643,0.3241508371680676,0.4129188752164409,-0.0887680380483733,-0.3324318170983563,0.45263218020181584,0.4264646592285043,0.853433497587452,0.06883031491954704,False,Mybl2
Foxc1_320,0.30302996372760344,0.39326691149129134,-0.0902369477636879,-0.3579949166985739,0.43097935290932354,0.1884043080293213,0.7587789939811022,0.11988470061464888,False,Foxc1
Hoxa5_510,0.032284413617412196,0.12282728895416038,-0.09054287533674818,-1.7287994303721503,0.10776264823298123,0.4417431416561747,0.8563949293855435,0.06732591277694258,False,Hoxa5
Npas2_44,0.0855210874291745,0.17688827817663774,-0.09136719074746324,-0.9767474225955298,0.1778599975394284,0.29808440344282416,0.8295562112721534,0.08115418056402865,False,Npas2
Trp73_691,0.0633233188642693,0.15529124008556322,-0.09196792122129392,-1.1950633998345987,0.1496590491517174,0.5114550807569176,0.8859081213347184,0.05261131701411093,False,Trp73
NP_594,0.31662371080102275,0.408770743974591,-0.09214703317356826,-0.3512724990404564,0.4464650507205509,0.3501122870946304,0.8525483470384693,0.0692809832953959,False,NP
Hoxc9_503,0.31662371080102275,0.408770743974591,-0.09214703317356826,-0.3512724990404564,0.4464650507205509,0.3501122870946304,0.8525483470384693,0.0692809832953959,False,Hoxc9
Zkscan1_178,0.06686269803326117,0.1593032389971349,-0.09244054096387372,-1.158924740250766,0.1545611342829253,0.18680782199484058,0.7558004541259147,0.1215928514712409,False,Zkscan1
Egr2_188,-0.21990113100005043,-0.127423251447768,-0.09247787955228243,0.7743395258599134,-0.2751964156439347,0.2561823209430085,0.807082075229515,0.09308229798327082,False,Egr2
Hoxb5_512,-0.006588542860328319,0.08591338473412748,-0.0925019275944558,,0.056115160385470875,0.34855017402000144,0.8525483470384693,0.0692809832953959,False,Hoxb5
Pbx4_486,0.17979415776608618,0.272951309502781,-0.09315715173669484,-0.5703218659097757,0.2943975265322901,0.3837007846133613,0.8525483470384693,0.0692809832953959,False,Pbx4
Pbx2_496,0.17979415776608618,0.272951309502781,-0.09315715173669484,-0.5703218659097757,0.2943975265322901,0.3837007846133613,0.8525483470384693,0.0692809832953959,False,Pbx2
Hoxa7_509,0.028135823908174453,0.12234191911422838,-0.09420609520605393,-1.8915558243803456,0.10465719977948407,0.476435941181795,0.8664257734481303,0.062268637292455936,False,Hoxa7
Hmx2_549,0.3623495377258667,0.45686353770603755,-0.09451399998017085,-0.3194344496692157,0.49529252056599143,0.27117669098634356,0.807082075229515,0.09308229798327082,False,Hmx2
Etv4_278,0.24316090357428125,0.3378687441862146,-0.09470784061193335,-0.45151561032926785,0.3679467134703871,0.3946792707445316,0.8525483470384693,0.0692809832953959,False,Etv4
Pou6f2_617,0.019202909471577333,0.11530798161571955,-0.09610507214414221,-2.2547881688652818,0.09390552378374668,0.3736091783841301,0.8525483470384693,0.0692809832953959,False,Pou6f2
Lbx1_451,-0.020704106836257376,0.07545129236319344,-0.09615539919945082,,0.03896089676635595,0.43891885387658847,0.8563949293855435,0.06732591277694258,False,Lbx1
Zfp42_875,0.27268411848809376,0.3691257914210259,-0.09644167293293215,-0.4165096423296584,0.40152666193005804,0.357536228352319,0.8525483470384693,0.0692809832953959,False,Zfp42
Mbtps2_813,0.27268411848809376,0.3691257914210259,-0.09644167293293215,-0.4165096423296584,0.40152666193005804,0.357536228352319,0.8525483470384693,0.0692809832953959,False,Mbtps2
Foxs1_329,0.24657127397739403,0.34311439491505,-0.09654312093765599,-0.45395083365115024,0.3727769969657048,0.16589286844423812,0.7242342327700726,0.14012095100233832,False,Foxs1
Foxc2_316,0.24657127397739403,0.34311439491505,-0.09654312093765599,-0.45395083365115024,0.3727769969657048,0.16589286844423812,0.7242342327700726,0.14012095100233832,False,Foxc2
Dlx3_401,-0.017722809115615256,0.07922118496366316,-0.09694399407927842,,0.04369332459881806,0.31656304937343105,0.8431290166273335,0.07410596402042476,False,Dlx3
Zbtb1_182,-0.10051211475844393,-0.003122025283621729,-0.09739008947482221,6.4058107997112455,-0.07676267425119954,0.1083441995994623,0.627323267034237,0.20250860444865695,False,Zbtb1
Gm4830_538,0.2488205397993793,0.34660048495434564,-0.09777994515496635,-0.4556282315299704,0.3759685890860828,0.5883049056716914,0.9272409367279232,0.03280740296919602,False,Gm4830
Mtf1_175,0.09504092597673883,0.1928312802879842,-0.09779035431124539,-0.9562179119975035,0.19400646971370117,0.5489280077686727,0.906656372381965,0.04255728168887004,False,Mtf1
Clock_52,0.10266466244475254,0.20081701067772714,-0.0981523482329746,-0.9085996737549568,0.2038161196697149,0.39155755853143215,0.8525483470384693,0.0692809832953959,False,Clock
Pou3f4_561,0.18625767286578127,0.2848246829303666,-0.09856701006458535,-0.5818155050883729,0.30514309335336604,0.39636640989001937,0.8525483470384693,0.0692809832953959,False,Pou3f4
Sox21_745,-0.08258854119042451,0.01655062529890125,-0.09913916648932576,,-0.048440489365640424,0.19880013929376406,0.7727074783976464,0.11198488455694519,False,Sox21
Elk4_280,0.2707034354876689,0.3700006855054109,-0.09929725001774198,-0.43022005284970605,0.4009226630767052,0.33839529008821545,0.8525483470384693,0.0692809832953959,False,Elk4
Sox15_737,-0.06095477477188202,0.0390694041901509,-0.10002417896203292,,-0.015873968998258426,0.2661131628104897,0.807082075229515,0.09308229798327082,False,Sox15
Msx2_433,0.2748892624681717,0.3752092683047332,-0.10032000583656153,-0.42857041295481085,0.40604600013426834,0.303143556238451,0.8353432716623386,0.0781350210993155,False,Msx2
Gm5454_290,0.26114823017589467,0.36147665393802936,-0.10032842376213469,-0.4475941436225089,0.39101147266988967,0.3262919466823829,0.8525483470384693,0.0692809832953959,False,Gm5454
Gmeb2_716,-0.18483761023278464,-0.08413549739863273,-0.10070211283415191,1.1275947276976226,-0.20837186213229353,0.222804925783612,0.7956030143366226,0.09930358011361277,False,Gmeb2
Gm5294_333,0.3214399186388539,0.42221411496962263,-0.10077419633076873,-0.3763128494670529,0.4560985735424131,0.4164524894149023,0.8525483470384693,0.0692809832953959,False,Gm5294
Foxl1_356,0.3214399186388539,0.42221411496962263,-0.10077419633076873,-0.3763128494670529,0.4560985735424131,0.4164524894149023,0.8525483470384693,0.0692809832953959,False,Foxl1
Hand2_68,-0.16146179120543883,-0.060370472985717655,-0.10109131821972117,1.4190253677873612,-0.1696085789787628,0.2006235969989354,0.7727074783976464,0.11198488455694519,False,Hand2
Hand1_66,-0.16146179120543883,-0.060370472985717655,-0.10109131821972117,1.4190253677873612,-0.1696085789787628,0.2006235969989354,0.7727074783976464,0.11198488455694519,False,Hand1
Pit1_622,0.004521931124543579,0.10561870441814505,-0.10109677329360148,-3.442607878413323,0.07733915411666253,0.36827941460365476,0.8525483470384693,0.0692809832953959,False,Pit1
Tcf7l2_732,-0.05137268844568088,0.05084292038152011,-0.10221560882720099,,-0.0003821975007355207,0.368740984828429,0.8525483470384693,0.0692809832953959,False,Tcf7l2
Hoxb2_582,-0.19256605519276979,-0.09002527827966157,-0.10254077691310821,1.0885113511967703,-0.21976662284973292,0.2629586098813206,0.807082075229515,0.09308229798327082,False,Hoxb2
Obox6_527,0.340872684875969,0.44388475019281437,-0.10301206531684537,-0.3648608333479975,0.47755166779370645,0.6283236635011957,0.9272409367279232,0.03280740296919602,False,Obox6
ENSMUSG00000040953_524,0.340872684875969,0.44388475019281437,-0.10301206531684537,-0.3648608333479975,0.47755166779370645,0.6283236635011957,0.9272409367279232,0.03280740296919602,False,ENSMUSG00000040953
Thrb_846,-0.4276913983748246,-0.3244414721902677,-0.10324992618455692,0.3892823616894546,-0.6805356730998902,0.21742467529389198,0.7947345870320672,0.09977788597604764,False,Thrb
Thra_852,-0.4276913983748246,-0.3244414721902677,-0.10324992618455692,0.3892823616894546,-0.6805356730998902,0.21742467529389198,0.7947345870320672,0.09977788597604764,False,Thra
ENSMUSG00000044690_289,0.21467828025099525,0.3179896003506235,-0.10331132009962826,-0.540163328782537,0.34065790278119307,0.3778134213126242,0.8525483470384693,0.0692809832953959,False,ENSMUSG00000044690
Etv5_276,0.21467828025099525,0.3179896003506235,-0.10331132009962826,-0.540163328782537,0.34065790278119307,0.3778134213126242,0.8525483470384693,0.0692809832953959,False,Etv5
Irx6_485,-0.08833372122048375,0.015256588604174061,-0.1035903098246578,,-0.05370117671623438,0.28092027446395085,0.8150384278855416,0.08882191441928207,False,Irx6
Atf2_112,-0.5985274548118332,-0.49461063000167793,-0.1039168248101553,0.2679519315247971,-1.1410452017319643,0.2629586098813206,0.807082075229515,0.09308229798327082,False,Atf2
Sp4_167,0.09500921042958832,0.20002263984337929,-0.10501342941379097,-1.0089652985518631,0.19851417538723695,0.24142539818949116,0.8058906516798218,0.09372388200848462,False,Sp4
Foxl1_376,-0.6556131840666859,-0.5503022845082108,-0.10531089955847506,0.2459938113802119,-1.3326355024101533,0.12887066665573754,0.6575736265274565,0.1820556134778638,False,Foxl1
Gm5294_350,-0.6556131840666859,-0.5503022845082108,-0.10531089955847506,0.2459938113802119,-1.3326355024101533,0.12887066665573754,0.6575736265274565,0.1820556134778638,False,Gm5294
Sp1_142,0.03985025558570646,0.1458543490276664,-0.10600409344195993,-1.7089332426978323,0.12809843565941992,0.14003368909585195,0.682374109295809,0.1659774595710054,False,Sp1
Onecut3_245,0.489998876902604,0.5960395921923501,-0.10604071528974612,-0.2717192929677011,0.6257560459743003,0.3476595295374264,0.8525483470384693,0.0692809832953959,False,Onecut3
Elk1_274,0.20483500406684246,0.31197322624081436,-0.1071382221739719,-0.5788009853947236,0.33159529368435026,0.21985854788642223,0.7947345870320672,0.09977788597604764,False,Elk1
Sp2_150,0.0931636122248897,0.20110831195603265,-0.10794469973114296,-1.0434685442258074,0.19803639415141697,0.10542251877773764,0.627323267034237,0.20250860444865695,False,Sp2
Irx3_483,-0.23714035457980032,-0.12784795409156358,-0.10929240048823674,0.8809747918227291,-0.29069904809221414,0.339489789085364,0.8525483470384693,0.0692809832953959,False,Irx3
Jdp2_114,-0.40690856889976806,-0.2973949868656976,-0.10951358203407047,0.4428704329212603,-0.6262722367879322,0.17813559670204826,0.7382104226184877,0.13181982739592674,False,Jdp2
Nkx63_567,0.05674303570978171,0.16664113698021038,-0.10989810127042868,-1.440841167842367,0.15275724937648882,0.28305261315526886,0.8154354919354188,0.08861038974889462,False,Nkx63
Nrl_120,-0.46803762492959705,-0.35795622738715027,-0.11008139754244678,0.3782565266679969,-0.7685600368595991,0.3094957346624597,0.8353432716623386,0.0781350210993155,False,Nrl
Mafa_792,-0.46803762492959705,-0.35795622738715027,-0.11008139754244678,0.3782565266679969,-0.7685600368595991,0.3094957346624597,0.8353432716623386,0.0781350210993155,False,Mafa
Maf_793,-0.46803762492959705,-0.35795622738715027,-0.11008139754244678,0.3782565266679969,-0.7685600368595991,0.3094957346624597,0.8353432716623386,0.0781350210993155,False,Maf
Tcfcp2_389,0.10621489928419982,0.2166925165058164,-0.11047761722161657,-0.9706800307968757,0.2159316537410206,0.09949951193858605,0.616006828266686,0.21041447377371275,False,Tcfcp2
Cdx4_481,0.1649602739126176,0.27572069396724064,-0.11076042005462303,-0.7052460708126287,0.28728372644311434,0.24917208626102638,0.8058906516798218,0.09372388200848462,False,Cdx4
Cdx1_448,0.1649602739126176,0.27572069396724064,-0.11076042005462303,-0.7052460708126287,0.28728372644311434,0.24917208626102638,0.8058906516798218,0.09372388200848462,False,Cdx1
Tbx4_761,0.12267080196266901,0.2338573878206715,-0.11118658585800249,-0.8812396933820907,0.23666293958257875,0.41670109110064835,0.8525483470384693,0.0692809832953959,False,Tbx4
Mybl1_647,0.2452879574001014,0.3580369637364252,-0.11274900633632379,-0.5223884821342138,0.3803553858326962,0.4780475805999228,0.8675678314591192,0.06169655956102607,False,Mybl1
Dmrta1_253,0.08202937176647812,0.1953327222931898,-0.11330335052671167,-1.174830675604775,0.1873636940975724,0.16378428169587889,0.7242342327700726,0.14012095100233832,False,Dmrta1
Hmx1_570,0.2152582724607318,0.3293321216655347,-0.11407384920480293,-0.5866189143599653,0.34743344257913084,0.10403142378409252,0.627323267034237,0.20250860444865695,False,Hmx1
Dlx2_443,0.03204321963444651,0.14724074848702084,-0.11519752885257434,-1.9957768576115362,0.12385419677880449,0.3785169518012095,0.8525483470384693,0.0692809832953959,False,Dlx2
Six3_516,-0.3734653727543703,-0.25743868731123415,-0.11602668544313616,0.5270777050297996,-0.5467764524415706,0.15504767008953038,0.7122502344737802,0.14736739911810695,False,Six3
Zfp524_212,0.07329995301296065,0.18941509733513376,-0.11611514432217311,-1.2827036590185357,0.17805491366632306,0.15745236577367594,0.7167868497296657,0.14460997089926497,False,Zfp524
Nfatc4_857,-0.15646763849890122,-0.03958447686271987,-0.11688316163618134,2.0072117093533683,-0.14884233971037017,0.37244649152835585,0.8525483470384693,0.0692809832953959,False,Nfatc4
Nfatc3_702,-0.15646763849890122,-0.03958447686271987,-0.11688316163618134,2.0072117093533683,-0.14884233971037017,0.37244649152835585,0.8525483470384693,0.0692809832953959,False,Nfatc3
Hoxb4_511,0.01809973758518331,0.13544290440313794,-0.11734316681795463,-2.549568891162286,0.10671189045973992,0.1252006281416301,0.6575736265274565,0.1820556134778638,False,Hoxb4
Yy1_154,0.28632341730316996,0.4050616902926074,-0.11873827298943745,-0.4807632457153203,0.4283488395354209,0.26536858183315126,0.807082075229515,0.09308229798327082,False,Yy1
Nfe2l1_117,-0.5894956475133085,-0.4706378297760719,-0.11885781773723664,0.3177896450595377,-1.0894722111787212,0.3097020973169895,0.8353432716623386,0.0781350210993155,False,Nfe2l1
Nfe2l3_871,-0.5894956475133085,-0.4706378297760719,-0.11885781773723664,0.3177896450595377,-1.0894722111787212,0.3097020973169895,0.8353432716623386,0.0781350210993155,False,Nfe2l3
Glis3_818,0.28443420113787804,0.4034798922668042,-0.11904569112892616,-0.484520282386699,0.4264870298579096,0.22181967595518348,0.7953046918393164,0.0994664554525445,False,Glis3
Nr2f6_657,-0.7282802213057968,-0.6089699494644841,-0.11931027184131271,0.2521787365415484,-1.593463701532994,0.2412513297691331,0.8058906516798218,0.09372388200848462,False,Nr2f6
Hhex_449,-0.22967377883625884,-0.10924214393394521,-0.12043163490231362,1.0645411542779974,-0.26787490157470845,0.31950365929002955,0.8431290166273335,0.07410596402042476,False,Hhex
Hoxa6_533,-0.03372221939030323,0.08684623251042198,-0.12056845190072521,,0.0378207719715625,0.24846074414369645,0.8058906516798218,0.09372388200848462,False,Hoxa6
Etv1_268,0.21682574011928682,0.33957596535450346,-0.12275022523521664,-0.6203341158162866,0.3541145549699854,0.19986234497020117,0.7727074783976464,0.11198488455694519,False,Etv1
Setbp1_12,-0.17478863965359337,-0.05185626323073045,-0.12293237642286292,1.7646919252913698,-0.17351854918180518,0.40903521155501954,0.8525483470384693,0.0692809832953959,False,Setbp1
Smad5_883,-0.10160342100551502,0.021770307971894255,-0.12337372897740928,,-0.058768295024599036,0.12150827581381077,0.6575736265274565,0.1820556134778638,False,Smad5
Smad1_863,-0.10160342100551502,0.021770307971894255,-0.12337372897740928,,-0.058768295024599036,0.12150827581381077,0.6575736265274565,0.1820556134778638,False,Smad1
Lef1_734,-0.027282264025936524,0.09667240483734232,-0.12395466886327886,,0.049205661221728696,0.2666725413982941,0.807082075229515,0.09308229798327082,False,Lef1
Tbx20_767,-0.07227962508916883,0.052017619980236705,-0.12429724506940554,,-0.014690488120719668,0.11658362129236671,0.648390632830475,0.188163267943543,False,Tbx20
Xbp1_103,-0.30269645126345684,-0.17615310273165138,-0.12654334853180546,0.7716608568153228,-0.39483715333370184,0.09308285686853097,0.608141331541069,0.21599547932006252,False,Xbp1
Zbtb7a_808,0.10127194609105741,0.22796279388485866,-0.12669084779380124,-1.1085396276228665,0.21985604149537183,0.24881623744196746,0.8058906516798218,0.09372388200848462,False,Zbtb7a
Zbtb7c_812,0.10127194609105741,0.22796279388485866,-0.12669084779380124,-1.1085396276228665,0.21985604149537183,0.24881623744196746,0.8058906516798218,0.09372388200848462,False,Zbtb7c
Srebf1_32,-0.5718826540071332,-0.445060537791578,-0.12682211621555523,0.35458818972980966,-1.0246533064576193,0.4946005399600113,0.8795114440417943,0.05575850520951383,False,Srebf1
Tef_105,-0.1906580726162759,-0.06382795690102382,-0.1268301157152521,1.583389379915042,-0.19634809623711758,0.29808440344282416,0.8295562112721534,0.08115418056402865,False,Tef
Ikzf1_149,-0.3261165492463297,-0.19905785755123345,-0.12705869169509626,0.7027859314982,-0.43945564260950787,0.19459257884193815,0.7696441907560064,0.11371000431418166,False,Ikzf1
Ikzf4_796,-0.3261165492463297,-0.19905785755123345,-0.12705869169509626,0.7027859314982,-0.43945564260950787,0.19459257884193815,0.7696441907560064,0.11371000431418166,False,Ikzf4
Obox3_569,0.3071136618481699,0.43537061379787806,-0.12825695194970815,-0.48504624117690837,0.45548334879163954,0.29909169522057233,0.8295562112721534,0.08115418056402865,False,Obox3
Gm5889_580,0.3071136618481699,0.43537061379787806,-0.12825695194970815,-0.48504624117690837,0.45548334879163954,0.29909169522057233,0.8295562112721534,0.08115418056402865,False,Gm5889
Ubp1_836,0.027149409042908572,0.15625620219282318,-0.1291067931499146,-2.2826076733564125,0.12658016466728977,0.12637897045146426,0.6575736265274565,0.1820556134778638,False,Ubp1
Tcfcp2l1_391,0.027149409042908572,0.15625620219282318,-0.1291067931499146,-2.2826076733564125,0.12658016466728977,0.12637897045146426,0.6575736265274565,0.1820556134778638,False,Tcfcp2l1
Obox1_558,0.20133681693291192,0.33101919644232736,-0.12968237950941544,-0.6879750966698295,0.3404802415061822,0.37244649152835585,0.8525483470384693,0.0692809832953959,False,Obox1
Npas1_19,-0.054514410840695915,0.07551275326545254,-0.13002716410614845,,0.015068138453638275,0.06555711115657352,0.5869635884442777,0.23138883883449446,False,Npas1
Npas3_34,-0.054514410840695915,0.07551275326545254,-0.13002716410614845,,0.015068138453638275,0.06555711115657352,0.5869635884442777,0.23138883883449446,False,Npas3
Sim2_92,-0.054514410840695915,0.07551275326545254,-0.13002716410614845,,0.015068138453638275,0.06555711115657352,0.5869635884442777,0.23138883883449446,False,Sim2
Sim1_30,-0.054514410840695915,0.07551275326545254,-0.13002716410614845,,0.015068138453638275,0.06555711115657352,0.5869635884442777,0.23138883883449446,False,Sim1
Mbd2_641,-0.08871097412093372,0.041608148727061,-0.1303191228479947,,-0.034384010627396155,0.08636495103446652,0.5891953022280559,0.22974072453233618,False,Mbd2
Sox7_746,-0.14937147029037534,-0.018673539296446464,-0.13069793099392887,3.1103876984795003,-0.1266159419283495,0.20399825082661027,0.772800903921908,0.11193237861110973,False,Sox7
Sox18_740,-0.14937147029037534,-0.018673539296446464,-0.13069793099392887,3.1103876984795003,-0.1266159419283495,0.20399825082661027,0.772800903921908,0.11193237861110973,False,Sox18
Elk3_272,0.1843705423894694,0.3152235425834452,-0.1308530001939758,-0.7414236309953894,0.3216938312299805,0.16091803840115748,0.7241311728052087,0.14018275636436756,False,Elk3
Evx2_407,0.007611428345427351,0.1400234158092234,-0.13241198746379604,-3.450902894099761,0.102748717107996,0.23096850792647283,0.8058906516798218,0.09372388200848462,False,Evx2
Tcf7l1_744,-0.15228422460161567,-0.01930118906425675,-0.1329830355373589,3.0859686888957043,-0.12940676667612358,0.08208254159304273,0.5869635884442777,0.23138883883449446,False,Tcf7l1
Nfya_242,0.485484943762447,0.6185594376702653,-0.13307449390781834,-0.33825400749695755,0.6341491852361034,0.18193642917195996,0.7429070857855031,0.1290654993671902,False,Nfya
Ovol2_809,0.19733038935689629,0.331537020390383,-0.13420663103348673,-0.7184528872980356,0.3384913974935812,0.07250487815305526,0.5869635884442777,0.23138883883449446,False,Ovol2
Rorb_684,-0.4761387768901528,-0.34097052466317346,-0.13516825222697937,0.4738393682122296,-0.7576832281769962,0.2396886896517696,0.8058906516798218,0.09372388200848462,False,Rorb
Foxf1a_312,0.04733854983697395,0.18383292021747544,-0.1364943703805015,-1.817723557423457,0.15780139188379383,0.27726288978973135,0.807082075229515,0.09308229798327082,False,Foxf1a
Foxf2_308,0.04733854983697395,0.18383292021747544,-0.1364943703805015,-1.817723557423457,0.15780139188379383,0.27726288978973135,0.807082075229515,0.09308229798327082,False,Foxf2
Hoxc4_581,-0.038107131976623146,0.09839610791548593,-0.13650323989210908,,0.042846703872133476,0.060997961794624786,0.5869635884442777,0.23138883883449446,False,Hoxc4
Dlx5_478,0.018063972136303678,0.15514638033632977,-0.1370824082000261,-2.745045104177579,0.11982782467173446,0.32693311952864745,0.8525483470384693,0.0692809832953959,False,Dlx5
Ovol1_166,0.10666072542509353,0.24378820338619922,-0.1371274779611057,-1.1334395218929103,0.2329363336049762,0.24317094600622124,0.8058906516798218,0.09372388200848462,False,Ovol1
Cic_728,-0.7035184292828202,-0.5637310142658005,-0.13978741501701963,0.31364122308103365,-1.4486059363883208,0.22478481332917633,0.7973988891579631,0.09832437368102709,False,Cic
