,Ery/Meg,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Mbtps2_813,0.23020650644518495,0.33358240311753284,-0.1033758966723479,-0.41079095600490145,0.3582774820565492,0.789204335373146,0.9319561660305422,0.03060451393222201,False,Mbtps2
Hoxd10_551,0.016046533991883792,0.12011415896017855,-0.10406762496829475,-1.6739915710704656,0.09502017802035095,0.589793405859367,0.8608254327200446,0.06508491044300972,False,Hoxd10
Hoxb2_582,-0.15862863836631544,-0.0535594589107033,-0.10506917945561214,1.4036024773881457,-0.1618050427201792,0.6398021183942022,0.8745030919965439,0.0582386506396636,False,Hoxb2
Atf3_110,-0.3959038539783182,-0.28981688480150314,-0.10608696917681504,0.3766584196973718,-0.6057281444531181,0.5502089422592329,0.832391573023402,0.07967232515426106,False,Atf3
Esr2_668,-0.5299146876705494,-0.4237460415358559,-0.10616864613469351,0.2675803219162234,-0.934649285193765,0.328585598658107,0.6949940000394493,0.15801894470629851,False,Esr2
Mlx_27,-0.3302489110482931,-0.22235240574265053,-0.1078965053056426,0.4832427103412798,-0.46653763579073887,0.27197238726082407,0.6502753799564495,0.18690268848243957,False,Mlx
Fezf2_159,-0.0106793076605277,0.09743037290818488,-0.10810968056871258,-3.1066790704410754,0.06125850737215349,0.5641474868002785,0.8433526836573655,0.07399076875031932,False,Fezf2
Fezf1_177,-0.0106793076605277,0.09743037290818488,-0.10810968056871258,-3.1066790704410754,0.06125850737215349,0.5641474868002785,0.8433526836573655,0.07399076875031932,False,Fezf1
Pparg_653,-0.3123559470292046,-0.20161975672821325,-0.11073619030099136,0.5394634886000368,-0.4285422961139779,0.7327506022265609,0.9141245136687789,0.03899464462036601,False,Pparg
Irf7_633,0.22574700594270208,0.3377523253163536,-0.11200531937365149,-0.4543223251162909,0.35811452137891064,0.5614794635914415,0.8422191953871623,0.07457486460689361,False,Irf7
Zic5_195,0.1865876725049764,0.2991220458147354,-0.11253437330975899,-0.5281582573421231,0.3136578280103774,0.6306417246080938,0.8691031267255293,0.0609286876358887,False,Zic5
Tead4_868,-0.22657758402409778,-0.11292743427603469,-0.11365014974806309,0.8814638836610625,-0.2683866372242114,0.6856817205566854,0.8982416462147698,0.04660681310989674,False,Tead4
Mlxip_70,-0.13005310140056567,-0.016367263409082643,-0.11368583799148302,2.90791318004446,-0.1096859011223078,0.2914047187130586,0.6506809162149816,0.18663193047847723,False,Mlxip
Foxl1_375,0.29552049926891377,0.40980326445055143,-0.11428276518163766,-0.37409618865978334,0.4358012610988142,0.4358028619499503,0.7626550084124131,0.11767187334979803,False,Foxl1
Gm5294_348,0.29552049926891377,0.40980326445055143,-0.11428276518163766,-0.37409618865978334,0.4358012610988142,0.4358028619499503,0.7626550084124131,0.11767187334979803,False,Gm5294
Zfp263_876,-0.3447072554752024,-0.22949544357966198,-0.11521181189554044,0.503394555237147,-0.4882311049693795,0.43813468590108884,0.7652174118114066,0.1162151565647866,False,Zfp263
Nr2e1_667,-0.14093558342882456,-0.024253837093458398,-0.11668174633536617,2.4153563019111073,-0.1243688688954183,0.6806029199745582,0.8972971231951575,0.04706372462890506,False,Nr2e1
IRC900814_720,-0.03586300138679409,0.08084745501320527,-0.11671045639999936,,0.032089875557569834,0.3593111400912443,0.7088754058100514,0.14943009108522112,False,IRC900814
Sp140_717,-0.03586300138679409,0.08084745501320527,-0.11671045639999936,,0.032089875557569834,0.3593111400912443,0.7088754058100514,0.14943009108522112,False,Sp140
NP_596,0.11485543345837679,0.23336022276771892,-0.11850478930934213,-0.7798770931847114,0.2315649092490012,0.46244590159293064,0.7925193210135518,0.10099014121458148,False,NP
Relb_856,-0.9669681842800752,-0.8478595562248731,-0.11910862805520217,0.15950830444274627,-3.4330601090674753,0.43930328321446543,0.7657420865516966,0.11591748265026898,False,Relb
Plag1_144,0.08095855501670099,0.20104131455472662,-0.12008275953802564,-0.9765990956331779,0.190298709168812,0.6145737965942446,0.8666062345959423,0.062178190860292915,False,Plag1
Scrt2_221,0.13442943723632653,0.25638734520106177,-0.12195790796473524,-0.7219753615201459,0.2575035749692694,0.4807011418642916,0.8075779183320099,0.09281556451500986,False,Scrt2
Tcfec_53,-0.4767543982836395,-0.3531158157862304,-0.12363858249740911,0.37243544260197814,-0.7733314435816051,0.46546131991430995,0.7940752111497513,0.10013836125000204,False,Tcfec
Rora_682,-0.44394484289154373,-0.31950249861384383,-0.1244423442776999,0.4095264626893713,-0.6936763219127284,0.37987126424609285,0.7215476668260833,0.14173497329434798,False,Rora
Bhlha15_87,-0.27923365656020205,-0.1535216766100157,-0.12571197995018635,0.7623083461402141,-0.35176957955883786,0.37666192685004296,0.7206416908497569,0.14228061650953086,False,Bhlha15
Klf15_806,0.06833318334763086,0.1944880229309404,-0.12615483958330953,-1.1175687062609938,0.17812259653341467,0.3510824156599309,0.7021648313198618,0.15356092643177535,False,Klf15
Foxn3_829,-0.023741450254757067,0.10255124102848512,-0.1262926912832422,,0.05575775893634829,0.3804077835307582,0.7215476668260833,0.14173497329434798,False,Foxn3
Pit1_623,0.14818617868437145,0.27553301763612026,-0.1273468389517488,-0.7036629564187791,0.2772225628609719,0.3404650403825876,0.7014342608003238,0.15401302529064517,False,Pit1
Tbx4_761,0.1561888780706158,0.2842961042373012,-0.12810722616668538,-0.6823026601251605,0.28716787403581523,0.6878627206008759,0.8982416462147698,0.04660681310989674,False,Tbx4
Atf7_124,-0.779094787394502,-0.6504851491251527,-0.12860963826934935,0.22297687784215786,-1.8099033680590342,0.4528701758441709,0.7816663309091169,0.1069785942157021,False,Atf7
Creb3l2_118,-0.14301207683247028,-0.010900425606014466,-0.1321116512264558,3.7624811491800014,-0.11552906711025963,0.41401021173873154,0.7528660613843287,0.1232822800750664,False,Creb3l2
Neurog2_49,-0.0954611326163922,0.037266390583613564,-0.13272752320000578,,-0.042601478672740806,0.43173943833264916,0.7615883692187931,0.11827969700628738,False,Neurog2
Neurog3_75,-0.0954611326163922,0.037266390583613564,-0.13272752320000578,,-0.042601478672740806,0.43173943833264916,0.7615883692187931,0.11827969700628738,False,Neurog3
Irf2_636,0.04117339550079927,0.1739265755920897,-0.13275318009129045,-1.4725184124186113,0.14737181144181774,0.6007501140854593,0.8617221384080767,0.06463274949963854,False,Irf2
Mnt_18,0.21451259715818705,0.3473016318203549,-0.13278903466216785,-0.5612014666925497,0.35716586184324983,0.5823145072866698,0.8598653014469785,0.06556957598899286,False,Mnt
Pit1_624,-0.1394349052855653,-0.006089430036801884,-0.13334547524876342,4.841085093648408,-0.10898866377366434,0.502485786591196,0.8137349335871406,0.0895170393706533,False,Pit1
Klf12_236,-0.3352035638063571,-0.2010009877755257,-0.13420257603083138,0.6533010614526823,-0.450286035292617,0.5952602548324556,0.8617221384080767,0.06463274949963854,False,Klf12
Six3_516,-0.2936624316153025,-0.15857330592992339,-0.1350891256853791,0.7937961785227162,-0.36981424640267885,0.36451512696668265,0.7107364405198758,0.14829141705935436,False,Six3
Ferd3l_82,0.019225930939752646,0.15632181701629133,-0.1370958860765387,-1.9334803500445032,0.12137868085612802,0.49746085071791823,0.8137349335871406,0.0895170393706533,False,Ferd3l
Bhlhe41_56,-0.22784572504816636,-0.08983573829971143,-0.13800998674845494,1.2271252113534317,-0.24954910312334413,0.3510824156599309,0.7021648313198618,0.15356092643177535,False,Bhlhe41
Etv6_282,0.15818395275530736,0.29663383981757774,-0.13844988706227038,-0.7271289340392708,0.29561594531106894,0.513889294793693,0.8137349335871406,0.0895170393706533,False,Etv6
IRC900814_721,-0.060732396663300214,0.07788505924227082,-0.13861745590557104,,0.012320274437272431,0.39068991667640995,0.7300293694619018,0.1366596676347949,False,IRC900814
ENSMUSG00000040953_524,0.24265879540182003,0.38317187128478697,-0.14051307588296694,-0.5401578900307074,0.39277388340202884,0.5202822668070151,0.816528397373287,0.0880287066920895,False,ENSMUSG00000040953
Obox6_527,0.24265879540182003,0.38317187128478697,-0.14051307588296694,-0.5401578900307074,0.39277388340202884,0.5202822668070151,0.816528397373287,0.0880287066920895,False,Obox6
Arntl_89,-0.3650370339977829,-0.223352808345479,-0.14168422565230393,0.6310817670787405,-0.5026582833952012,0.4516811334991532,0.7811426661691238,0.10726964029475987,False,Arntl
Hoxa9_508,0.039081483554136695,0.1823317610036951,-0.14325027744955843,-1.5882584819499295,0.15147779919612925,0.705402943368412,0.904310168678691,0.043682585628766486,False,Hoxa9
Pbx1_554,-0.3205988596530236,-0.1767920041957129,-0.1438068554573107,0.7714953878231068,-0.4125302207333022,0.24252318957859864,0.6295731816729767,0.2009537801717126,False,Pbx1
Zfp282_170,-0.1306689741648909,0.014027189411874122,-0.144696163576765,,-0.08669257295812544,0.3755958755878537,0.7206416908497569,0.14228061650953086,False,Zfp282
Myf6_63,0.3214452228630391,0.46628962852205685,-0.14484440565901774,-0.4463878915696371,0.4790933493042982,0.674816273605571,0.8950194786768625,0.04816751285188479,False,Myf6
Myt1l_241,-0.11711662568296105,0.027772044209159408,-0.14488866989212046,,-0.06593238432638679,0.43347821089106153,0.7626550084124131,0.11767187334979803,False,Myt1l
Nfic_724,-0.02345358676974142,0.1217682992319451,-0.1452218860016865,,0.06923107451099834,0.3193740110413701,0.6830792674009538,0.16552889602956886,False,Nfic
Pax6_614,-0.1068051003567623,0.03987319434274506,-0.14667829469950736,,-0.049107541382254656,0.4451730495334102,0.7729185623788736,0.1118662625792914,False,Pax6
Gcm2_835,-0.04809528912721492,0.10102314258432858,-0.1491184317115435,,0.03768292735466495,0.4715248089900034,0.7982435346049577,0.09786459035414412,False,Gcm2
Bhlhe40_55,-0.274967189916708,-0.12358940280402327,-0.15137778711268474,1.055664872156409,-0.32062718376699106,0.33796773479593456,0.7014342608003238,0.15401302529064517,False,Bhlhe40
NP_588,-0.1984677911870533,-0.04633885738571561,-0.15212893380133768,1.9909434893174742,-0.1883700339828161,0.27674521814543807,0.6503108543731,0.18687899709928138,False,NP
Spz1_775,0.01874009711220705,0.1709911464960164,-0.15225104938380934,-2.078328894300634,0.13075381169546146,0.27761910197806206,0.6503108543731,0.18687899709928138,False,Spz1
Foxl1_364,-0.053519145831921446,0.10230320395455847,-0.1558223497864799,,0.03476793227835177,0.3804077835307582,0.7215476668260833,0.14173497329434798,False,Foxl1
Gm5294_338,-0.053519145831921446,0.10230320395455847,-0.1558223497864799,,0.03476793227835177,0.3804077835307582,0.7215476668260833,0.14173497329434798,False,Gm5294
Zbtb12_210,-0.13086967286647813,0.02498184228092066,-0.15585151514739878,,-0.07847823019360617,0.4504938587392131,0.7806200066954537,0.10756032227576409,False,Zbtb12
Pax3_613,-0.19161332502101067,-0.03566100101542503,-0.15595232400558565,2.33120811418943,-0.17403070089426173,0.47640679103186345,0.8034240720652076,0.09505516014670476,False,Pax3
Hoxd4_531,0.26960789356642195,0.4291459793869919,-0.15953808582056994,-0.5630476546138402,0.4322934086458073,0.28646129234891593,0.6503108543731,0.18687899709928138,False,Hoxd4
Klf8_194,-0.3624541139580379,-0.2025640697524549,-0.159890044205583,0.7624552027053597,-0.47896754443364636,0.4678815011678623,0.7951281002505869,0.09956289807273236,False,Klf8
Nr1h3_655,-0.4021807093753752,-0.24209423460343166,-0.16008647477194354,0.6622410432223159,-0.5609353735418301,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Nr1h3
Nr1h2_688,-0.4021807093753752,-0.24209423460343166,-0.16008647477194354,0.6622410432223159,-0.5609353735418301,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Nr1h2
Dmrta1_253,0.007492731497449122,0.17006835623342845,-0.16257562473597933,-2.533720767734089,0.12271319171975564,0.21796529938824716,0.6157586780040192,0.210589458851097,False,Dmrta1
Zbtb6_228,-0.17645622568418307,-0.013649617931707792,-0.16280660775247527,3.7267663213138533,-0.14409466983221583,0.210670727004849,0.6072273896022119,0.2166486473813068,False,Zbtb6
Figla_54,0.40763475044149317,0.572276173544652,-0.16464142310315882,-0.4178879979149666,0.5752692060417504,0.5925239387270039,0.8609655913627966,0.06501420485281754,False,Figla
Tcfap2b_2,-0.13476371460592537,0.034232111700502346,-0.16899582630642773,,-0.07440429101586704,0.22581814667870792,0.6157586780040192,0.210589458851097,False,Tcfap2b
Hand2_68,-0.2785499854432149,-0.10901585357713574,-0.16953413186607919,1.2601652107705825,-0.3107597464826263,0.3708217425363375,0.7156778488338067,0.14528242456071438,False,Hand2
Hand1_66,-0.2785499854432149,-0.10901585357713574,-0.16953413186607919,1.2601652107705825,-0.3107597464826263,0.3708217425363375,0.7156778488338067,0.14528242456071438,False,Hand1
Klf7_171,-0.3426058465242448,-0.1722424212407078,-0.170363425283537,0.9122098349200252,-0.42938966684573726,0.3863401793163558,0.7281026456346704,0.13780739089257119,False,Klf7
Mesp2_57,0.7031697175281513,0.8751738784007771,-0.17200416087262582,-0.27410213546586587,0.8392919229803698,0.9988171374431303,0.9988171374431303,0.0005140147456646978,False,Mesp2
Mesp1_58,0.7031697175281513,0.8751738784007771,-0.17200416087262582,-0.27410213546586587,0.8392919229803698,0.9988171374431303,0.9988171374431303,0.0005140147456646978,False,Mesp1
Zfp148_800,-0.08321313918623886,0.08973680625299595,-0.1729499454392348,,0.004698172892627696,0.2393512178844337,0.6282969469466385,0.20183505062537757,False,Zfp148
Zfp784_199,0.015262037598228013,0.18853535694019483,-0.17327331934196682,-2.3457019186418684,0.13999159626368826,0.26597980818603606,0.6502753799564495,0.18690268848243957,False,Zfp784
Myc_37,0.32676643458578813,0.5016818264200237,-0.17491539183423555,-0.5293325321559222,0.5000107809258151,0.34904404403790457,0.7021648313198618,0.15356092643177535,False,Myc
Esrra_674,-0.8114000988234947,-0.6327529602489936,-0.1786471385745011,0.3232754408001584,-1.8472404205076882,0.384716678864099,0.7276167248751005,0.13809732687423984,False,Esrra
Sox13_749,-0.12765029136332956,0.05157096143095363,-0.1792212527942832,,-0.05595068699368915,0.3419690840636499,0.7014342608003238,0.15401302529064517,False,Sox13
Id1_74,-0.22555271838093993,-0.04599380236226131,-0.17955891601867863,2.208454408273648,-0.2105182255282386,0.24774047911609187,0.6307317694376182,0.20015529340185087,False,Id1
Id2_33,-0.22555271838093993,-0.04599380236226131,-0.17955891601867863,2.208454408273648,-0.2105182255282386,0.24774047911609187,0.6307317694376182,0.20015529340185087,False,Id2
Npas2_44,0.042804614653315504,0.22262334591585983,-0.17981873126254433,-1.7884007269895141,0.17978361462880962,0.4231064189125344,0.7569571226792198,0.12092872011842327,False,Npas2
Rarb_663,-0.8146423606218145,-0.633317722337319,-0.18132463828449552,0.32789929407014756,-1.8571555053570938,0.31793514763715325,0.6822841854403142,0.1660346950481062,False,Rarb
Creb1_109,-0.38443781912357416,-0.20197648087494185,-0.1824613382486323,0.8570183342683367,-0.5006406493960314,0.1278772409979853,0.5180088708434696,0.28566280294708135,False,Creb1
Insm1_230,0.11265420297011247,0.29601949978377284,-0.18336529681366037,-1.1437685268421547,0.2682389683780036,0.16540370741922983,0.5532771939189554,0.25705723103161215,False,Insm1
NP_595,-0.10082241572505679,0.08320827938444446,-0.18403069510950126,,-0.012762195191945946,0.34752020814764895,0.7021648313198618,0.15356092643177535,False,NP
Sox9_725,-0.46178320700306685,-0.2768448799382325,-0.18493832706483437,0.677445735276384,-0.6650062857801474,0.4346396389180006,0.7626550084124131,0.11767187334979803,False,Sox9
Tbr1_769,-0.1604721127281153,0.024895479584981388,-0.18536759231309669,,-0.10127050057021922,0.15310923193555367,0.5489526120616193,0.2604651440898218,False,Tbr1
Zfp957_16,0.0730730684944822,0.26057025629237013,-0.18749718779788793,-1.4622266721721429,0.22258407566263338,0.27674521814543807,0.6503108543731,0.18687899709928138,False,Zfp957
Gm98_652,-0.23620182437199866,-0.04859131982564874,-0.18761050454634992,2.1993401722342814,-0.22161742252667688,0.1715130701762837,0.5602760292425267,0.2515979579186394,False,Gm98
Gli2_815,-0.24946054917925906,-0.05838111742773731,-0.19107943175152176,2.0109222099414312,-0.24113543383898245,0.33796773479593456,0.7014342608003238,0.15401302529064517,False,Gli2
Gli1_801,-0.24946054917925906,-0.05838111742773731,-0.19107943175152176,2.0109222099414312,-0.24113543383898245,0.33796773479593456,0.7014342608003238,0.15401302529064517,False,Gli1
Hic1_198,-0.2461139802785659,-0.05209701146195751,-0.1940169688166084,2.1600049733150426,-0.23294782055946625,0.2698216568599454,0.6502753799564495,0.18690268848243957,False,Hic1
Hoxd11_532,-0.30347259042345553,-0.10853345894965091,-0.19493913147380462,1.4005483763827502,-0.3327945833737919,0.338466252323419,0.7014342608003238,0.15401302529064517,False,Hoxd11
Hlf_99,-0.2492640109593885,-0.05338382142311833,-0.19588018953627018,2.143571767950212,-0.23671407285407645,0.409505839063551,0.7528660613843287,0.1232822800750664,False,Hlf
Zscan4ps2_232,-0.07463168556804406,0.12273087853775716,-0.19736256410580122,,0.03428558923440936,0.2869083400646565,0.6503108543731,0.18687899709928138,False,Zscan4ps2
Zscan4c_215,-0.07463168556804406,0.12273087853775716,-0.19736256410580122,,0.03428558923440936,0.2869083400646565,0.6503108543731,0.18687899709928138,False,Zscan4c
Zscan4f_233,-0.07463168556804406,0.12273087853775716,-0.19736256410580122,,0.03428558923440936,0.2869083400646565,0.6503108543731,0.18687899709928138,False,Zscan4f
NP_602,0.2747345214269072,0.4745540463264464,-0.1998195248995392,-0.6823870450196431,0.4590583413425179,0.13755184026450057,0.5187574845052141,0.2850356243408329,False,NP
Rarg_654,-1.0220916745419257,-0.8213576261978746,-0.20073404834405117,0.2872464576003762,-3.675298142354763,0.35006228856446964,0.7021648313198618,0.15356092643177535,False,Rarg
Rhox11_552,-0.19066791180569506,0.011308438916276092,-0.20197635072197115,,-0.13555389973329138,0.1898499252496797,0.5804232642398668,0.23625518870757062,False,Rhox11
Zbtb4_151,-0.2740881087777442,-0.06892395708033851,-0.2051641516974057,1.912061075816648,-0.2714369028220463,0.10793969194309729,0.48821952971185545,0.31138485196420357,False,Zbtb4
Tcfap2d_5,-0.07292396317069223,0.13941176527240917,-0.2123357284431014,,0.0471808479131308,0.19321058103255173,0.5856931814551426,0.2323298319284056,False,Tcfap2d
Six5_837,-0.19218773212347265,0.022176615157383492,-0.21436434728085613,,-0.1281651156658528,0.22167992162295647,0.6157586780040192,0.210589458851097,False,Six5
Nr1d1_844,-0.5713729328592004,-0.3567862905967408,-0.21458664226245966,0.6302518782015853,-0.8999093926664162,0.31554649622764763,0.6804694613026534,0.1671913606668877,False,Nr1d1
Nr1d2_845,-0.5713729328592004,-0.3567862905967408,-0.21458664226245966,0.6302518782015853,-0.8999093926664162,0.31554649622764763,0.6804694613026534,0.1671913606668877,False,Nr1d2
Zfp202_169,0.08909789322991053,0.3038539905325072,-0.2147560973025967,-1.4581287892740016,0.2587913882030971,0.24936148949671588,0.6312185841463953,0.1998202232437924,False,Zfp202
Tbx21_762,-0.4548299104112432,-0.23874110653889555,-0.21608880387234766,0.8697490745637674,-0.6143712975284128,0.35057211682276146,0.7021648313198618,0.15356092643177535,False,Tbx21
Jdp2_114,-0.47301859584191835,-0.25675266742532293,-0.21626592841659542,0.8233786575390958,-0.6549116859662896,0.1630063490939725,0.5532771939189554,0.25705723103161215,False,Jdp2
Zeb1_139,0.25295810602065316,0.4735363874724768,-0.22057828145182362,-0.7891783985040255,0.44704724175163824,0.5482316538810341,0.8322552817953048,0.07974343997150336,False,Zeb1
Homez_562,-0.09495600561518286,0.12741477739280832,-0.22237078300799118,,0.02322608767288325,0.1072913673511628,0.48821952971185545,0.31138485196420357,False,Homez
Irf4_632,-0.2714549220584621,-0.04735137313208439,-0.22410354892637774,2.458275227384726,-0.25051404052523313,0.2668302809466492,0.6502753799564495,0.18690268848243957,False,Irf4
Dobox4_611,-0.13465731113513352,0.0912794171266178,-0.22593672826175132,,-0.03163485336392883,0.2676826224360812,0.6502753799564495,0.18690268848243957,False,Dobox4
Gfi1b_172,-0.13463794007248558,0.09350946248715063,-0.22814740255963623,,-0.029977222125766947,0.3065773896853584,0.6726399445335476,0.17221734580015535,False,Gfi1b
Irf3_630,0.04974784283008422,0.27798154104447587,-0.22823369821439166,-1.9598628471046509,0.2189233437978664,0.24053726117354923,0.6287081989992902,0.20155087596772148,False,Irf3
Rela_698,-1.5304389840912038,-1.3015391792533464,-0.22889980483785743,0.2148436588893534,,0.18066949160623258,0.5741885545148336,0.2409454686848481,False,Rela
Hes5_83,-0.004927057888208264,0.2246582279818595,-0.22958528587006777,-3.7120779068487586,0.15038496348652636,0.16181754033007367,0.5532771939189554,0.25705723103161215,False,Hes5
Hoxb1_423,-0.4404035037472866,-0.2103944998027112,-0.2300090039445754,1.0048112852110087,-0.5678936417356021,0.1045175327979298,0.48821952971185545,0.31138485196420357,False,Hoxb1
Sp9_231,-0.050899883413578206,0.17916221258086093,-0.23006209599443914,,0.08967598808687034,0.1945670092589079,0.5856931814551426,0.2323298319284056,False,Sp9
Sp8_207,-0.050899883413578206,0.17916221258086093,-0.23006209599443914,,0.08967598808687034,0.1945670092589079,0.5856931814551426,0.2323298319284056,False,Sp8
Sp7_222,-0.050899883413578206,0.17916221258086093,-0.23006209599443914,,0.08967598808687034,0.1945670092589079,0.5856931814551426,0.2323298319284056,False,Sp7
Tef_105,-0.3057721343738279,-0.07357697326280939,-0.2321951611110185,1.9860352656487392,-0.3034266494893783,0.28113341724597807,0.6503108543731,0.18687899709928138,False,Tef
Atf1_106,-0.3463266563768962,-0.11390304241481436,-0.23242361396208183,1.5342094978917278,-0.37728485039414433,0.2711106908585167,0.6502753799564495,0.18690268848243957,False,Atf1
Dmbx1_466,0.13144204481196925,0.3657626489622138,-0.23432060415024453,-1.2589932420333607,0.32031408261550404,0.21722777540708726,0.6157586780040192,0.210589458851097,False,Dmbx1
Hhex_449,-0.3625506776779904,-0.12412041553389482,-0.23843026214409557,1.4786233789326757,-0.40227442313724004,0.2647076011987245,0.6502753799564495,0.18690268848243957,False,Hhex
X9430076C15Rik_128,-1.1951359332199565,-0.953451558500759,-0.24168437471919746,0.301894769799315,,0.16874327116122334,0.5532771939189554,0.25705723103161215,False,X9430076C15Rik
Pax9_693,-0.30785929546320834,-0.06548562601241845,-0.2423736694507899,2.169681352273814,-0.2980916305241641,0.1268904400042523,0.5180088708434696,0.28566280294708135,False,Pax9
Nr1h4_850,-1.147804497300383,-0.9050720091706697,-0.24273248812971326,0.31775858021670345,,0.2882523080451307,0.6503108543731,0.18687899709928138,False,Nr1h4
Nr1h5_851,-1.147804497300383,-0.9050720091706697,-0.24273248812971326,0.31775858021670345,,0.2882523080451307,0.6503108543731,0.18687899709928138,False,Nr1h5
Tbx1_763,-0.2999652211153719,-0.05693878156354167,-0.2430264395518302,2.3378537261744974,-0.2835832282858205,0.1336675832251247,0.5187574845052141,0.2850356243408329,False,Tbx1
Tbx10_770,-0.2999652211153719,-0.05693878156354167,-0.2430264395518302,2.3378537261744974,-0.2835832282858205,0.1336675832251247,0.5187574845052141,0.2850356243408329,False,Tbx10
Gm5294_342,-0.31960914855960515,-0.07379255052876042,-0.2458165980308447,2.0504351679836383,-0.31599074412126055,0.1813141004270057,0.5741885545148336,0.2409454686848481,False,Gm5294
Sohlh2_48,0.016615848352840138,0.2625679013917304,-0.24595205303889028,-2.768094601328757,0.1885172406009647,0.1365076277789646,0.5187574845052141,0.2850356243408329,False,Sohlh2
Dmrt2_254,-0.013979403282264307,0.23234752348848656,-0.24632692677075085,-4.829367933447429,0.14949878891210652,0.21981697963661573,0.6157586780040192,0.210589458851097,False,Dmrt2
Hdx_495,-0.626226703260693,-0.37807011984267686,-0.2481565834180161,0.6835575692829364,-1.0062123616710517,0.22619706538923157,0.6157586780040192,0.210589458851097,False,Hdx
Klf4_143,-0.5205325253594687,-0.2689956591322141,-0.2515368662272546,0.900228117220452,-0.7244305118236276,0.14944824701994322,0.5402186634081554,0.26743041593686606,False,Klf4
Tcf4_88,0.6122138677134878,0.86391740260789,-0.2517035348944021,-0.44875457577673494,0.7974825641620239,0.767225793069124,0.9253537668990792,0.033692202785329736,False,Tcf4
Zkscan5_217,-0.7701374471198229,-0.5140685210760051,-0.2560689260438178,0.5465378784855782,-1.4823835800830787,0.15510858186096793,0.5523041051460763,0.2578217287559307,False,Zkscan5
Crem_134,-0.38984603325863404,-0.13246900366615458,-0.25737702959247943,1.4945231157200938,-0.43666127493727236,0.06197617914311664,0.3801274119996579,0.4200708111363523,False,Crem
Pitx3_452,0.02715279437137065,0.2851612740880134,-0.25800847971664276,-2.5400080655882125,0.20933736420369672,0.2042580743875715,0.5986020020583624,0.22286183497086043,False,Pitx3
Id4_35,0.6281142146473866,0.8871689811176294,-0.25905476647024284,-0.4512713635048228,0.8136409193598532,0.46365075923241805,0.7925193210135518,0.10099014121458148,False,Id4
Id3_22,0.6281142146473866,0.8871689811176294,-0.25905476647024284,-0.4512713635048228,0.8136409193598532,0.46365075923241805,0.7925193210135518,0.10099014121458148,False,Id3
Foxl1_372,0.20264077487249268,0.4631579316286791,-0.26051715675618636,-1.0486743526825446,0.41456784715740375,0.13781385326394527,0.5187574845052141,0.2850356243408329,False,Foxl1
Gm5294_346,0.20264077487249268,0.4631579316286791,-0.26051715675618636,-1.0486743526825446,0.41456784715740375,0.13781385326394527,0.5187574845052141,0.2850356243408329,False,Gm5294
Plagl1_152,0.271211395156756,0.5352690260992402,-0.2640576309424842,-0.8726105045493286,0.4887619947157065,0.13443756812903734,0.5187574845052141,0.2850356243408329,False,Plagl1
Zscan4_140,0.033450362180577495,0.29804836681298147,-0.26459800463240396,-2.4301561152925464,0.22125764319906463,0.07213404521300781,0.4078347940889288,0.38951572550191965,False,Zscan4
Six6_430,-0.2029345442902183,0.06255048517478713,-0.2654850294650054,,-0.10499530199642189,0.16004661549374022,0.5532771939189554,0.25705723103161215,False,Six6
Gm5294_350,-0.717499333797003,-0.45053251193191973,-0.2669668218650833,0.6323755341382657,-1.26539978834129,0.10579060485250791,0.48821952971185545,0.31138485196420357,False,Gm5294
Foxl1_376,-0.717499333797003,-0.45053251193191973,-0.2669668218650833,0.6323755341382657,-1.26539978834129,0.10579060485250791,0.48821952971185545,0.31138485196420357,False,Foxl1
Six2_445,-0.20604387183634654,0.06348976260682501,-0.2695336344431716,,-0.10667981575247502,0.1434054331255929,0.5292200502793847,0.2763637102881217,False,Six2
Zfp740_204,-0.016837489093351768,0.2532191243359016,-0.27005661342925336,-5.566717782833859,0.16116640298032897,0.11034345156157215,0.4965455320270747,0.3040409215866211,False,Zfp740
Pitx1_434,0.031718325312146314,0.3027145899778828,-0.2709962646657365,-2.498016507942299,0.22307213037962798,0.17244385895810077,0.5611935140401061,0.2508873569467235,False,Pitx1
Atoh8_67,0.6446481532239495,0.9171539977471583,-0.2725058445232088,-0.46290023381140954,0.8326073806337214,0.4231064189125344,0.7569571226792198,0.12092872011842327,False,Atoh8
Zfp263_163,-0.42437804699227305,-0.15087541201807345,-0.2735026349741996,1.433649115185442,-0.48929470990209356,0.07646327292923068,0.4268392830606421,0.3697356182274431,False,Zfp263
Zfp263_877,-0.42437804699227305,-0.15087541201807345,-0.2735026349741996,1.433649115185442,-0.48929470990209356,0.07646327292923068,0.4268392830606421,0.3697356182274431,False,Zfp263
Nfkb1_701,-1.8464373940580783,-1.5721200308897394,-0.2743173631683389,0.21640105692244888,,0.13163096974639357,0.5187574845052141,0.2850356243408329,False,Nfkb1
Prdm1_189,-0.3332800493165289,-0.058305862054289476,-0.27497418726223943,2.465825773471046,-0.3143611216523259,0.36766001211164745,0.7142646050274737,0.14614087055601263,False,Prdm1
AC1890281_579,0.05004843092148891,0.32593283102364645,-0.27588440010215753,-2.1819185067206464,0.24852345844279183,0.2647076011987245,0.6502753799564495,0.18690268848243957,False,AC1890281
