,Baso/Eos/Mast,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Ppara_670,-0.1884770749206685,-0.26668598740886906,0.07820891248820055,-2.0599742657893323,-0.3725454347696283,0.7596846397109609,0.927724925900835,0.03258077472109616,False,Ppara
Patz1_153,0.14164446165299915,0.06901686707614413,0.07262759457685503,1.908683740706677,0.1444780225365312,0.9922519043552307,0.999048150275472,0.0004135799471838114,False,Patz1
Nr1h3_655,-0.15224904057975802,-0.22321654504080538,0.07096750446104735,-3.0211819508532867,-0.29997369374186555,0.9535369864374552,0.9871122324387741,0.005633466218082292,False,Nr1h3
Nr1h2_688,-0.15224904057975802,-0.22321654504080538,0.07096750446104735,-3.0211819508532867,-0.29997369374186555,0.9535369864374552,0.9871122324387741,0.005633466218082292,False,Nr1h2
Pbx1_554,-0.12762529827599733,-0.19778154119015948,0.07015624291416214,-6.220619594572245,-0.25618936208520254,0.7875611967890543,0.9476050605978266,0.023372628633271417,False,Pbx1
Tbp_772,0.22275398390980766,0.1527733442593306,0.06998063965047707,1.1679100169021324,0.24824780367037783,0.7838276893881571,0.9457401122303072,0.024228190586382932,False,Tbp
Tbpl2_773,0.22275398390980766,0.1527733442593306,0.06998063965047707,1.1679100169021324,0.24824780367037783,0.7838276893881571,0.9457401122303072,0.024228190586382932,False,Tbpl2
Hhex_449,0.031089795680033755,-0.03760230409415884,0.06869209977419259,,-0.0047054470267544005,0.8803545844057823,0.9672564224241983,0.014458377952926028,False,Hhex
Hlx_518,0.4229703318268393,0.3597246591528398,0.0632456726739995,0.5992058336076143,0.4764827846608576,0.5390715347134744,0.8225970477807688,0.0848128534638753,False,Hlx
Lmx1b_515,0.4229703318268393,0.3597246591528398,0.0632456726739995,0.5992058336076143,0.4764827846608576,0.5390715347134744,0.8225970477807688,0.0848128534638753,False,Lmx1b
Prop1_539,0.4229703318268393,0.3597246591528398,0.0632456726739995,0.5992058336076143,0.4764827846608576,0.5390715347134744,0.8225970477807688,0.0848128534638753,False,Prop1
Hoxc5_441,0.4229703318268393,0.3597246591528398,0.0632456726739995,0.5992058336076143,0.4764827846608576,0.5390715347134744,0.8225970477807688,0.0848128534638753,False,Hoxc5
Alx3_419,0.4229703318268393,0.3597246591528398,0.0632456726739995,0.5992058336076143,0.4764827846608576,0.5390715347134744,0.8225970477807688,0.0848128534638753,False,Alx3
Zfp105_218,0.7543774830302632,0.6922629283102159,0.062114554720047344,0.341000454348033,0.7851907899042104,0.9980629475471771,1.0,-0.0,False,Zfp105
Foxb2_325,0.23467390473868577,0.17261048784940877,0.062063416889276996,1.0425492760794826,0.26740658948169116,0.9786949344493062,0.9967770579495243,0.0014019663917541004,False,Foxb2
Foxb1_326,0.23467390473868577,0.17261048784940877,0.062063416889276996,1.0425492760794826,0.26740658948169116,0.9786949344493062,0.9967770579495243,0.0014019663917541004,False,Foxb1
Etv2_270,0.6767039077696114,0.6154516682235629,0.061252239546048526,0.37674329400649303,0.7190325141952651,0.8441039865223998,0.9631302925132686,0.01631495743212696,False,Etv2
Dmrt3_252,-0.0062607550224925285,-0.06361533076561983,0.0573545757431273,,-0.05130652831994961,0.8194850592126185,0.9570024442275853,0.019086953013963927,False,Dmrt3
Nfil3_131,-0.04239209907593966,-0.09487255562216747,0.05248045654622781,,-0.10257728714994592,0.7486186140430703,0.9257415621821199,0.033510237706221566,False,Nfil3
Tcfe3_17,-0.22048307195203334,-0.2708267899318878,0.05034371797985446,-1.493360029314015,-0.4067034712111831,0.8995400845844281,0.969054578704922,0.013651762100047303,False,Tcfe3
Tcf7_726,0.067214731788059,0.018991785494090672,0.04822294629396834,3.1948221238976067,0.0608819798670037,0.8025432891280899,0.9485288449187944,0.02294945760759646,False,Tcf7
Hmx1_570,0.3641704993015982,0.31606358150455566,0.04810691779704257,0.62102220923965,0.4223590053363256,0.9245676009422651,0.969641645696882,0.013388740013657762,False,Hmx1
Figla_54,0.624840346651345,0.5774575865397873,0.04738276011155773,0.3718803879129313,0.6791075385667809,0.6691740734499618,0.8969780133478211,0.04721820221649221,False,Figla
Mlxipl_779,-0.10687606139232587,-0.15385916759448018,0.046983106202154304,,-0.20152242690050803,0.9245676009422651,0.969641645696882,0.013388740013657762,False,Mlxipl
Foxl1_373,0.597904477376732,0.5512394291311083,0.046665048245623675,0.3859010455933043,0.6549596858510578,0.5152829842447979,0.8189948290313548,0.08671884027894443,False,Foxl1
Gm5294_347,0.597904477376732,0.5512394291311083,0.046665048245623675,0.3859010455933043,0.6549596858510578,0.5152829842447979,0.8189948290313548,0.08671884027894443,False,Gm5294
Pax5_694,-0.08161153128935951,-0.12572033774854213,0.04410880645918262,,-0.157891567081087,0.9014620573541843,0.969054578704922,0.013651762100047303,False,Pax5
Nkx24_557,0.1401099690647604,0.09654185664134965,0.04356811242341074,1.4277823625748753,0.1613406929541245,0.8270423748066075,0.9578947679197138,0.018682198877653055,False,Nkx24
Arid3b_6,0.42509758680887366,0.3859492263172521,0.03914836049162157,0.5038197251466556,0.4911074795106965,0.735773531789617,0.9198628092666976,0.03627693963408237,False,Arid3b
Pou6f2_617,0.21891170927564807,0.18010598621352777,0.038805723062120295,0.9172598890478436,0.2624437991904664,0.8346157424675075,0.9585040167400282,0.018406062812653813,False,Pou6f2
Zfp354c_202,-0.14847881907873622,-0.18715012658403726,0.03867130750530104,-2.979263784139649,-0.26502289670372065,0.8006664300104862,0.9479030755291931,0.023236067635387114,False,Zfp354c
ENSMUSG00000079994_752,-0.12282913354395951,-0.16128814329934021,0.038459009755380705,,-0.22104904885377288,0.9709506053517778,0.9946323274335285,0.002337429481598178,False,ENSMUSG00000079994
Arx_500,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Arx
Prrxl1_839,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Prrxl1
Lhx2_393,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Lhx2
Lhx9_424,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Lhx9
Lbx2_498,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Lbx2
Rhox9_572,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Rhox9
Rhox6_412,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Rhox6
Prrx2_519,0.08119927225131313,0.04358886182983472,0.037610410421478405,2.1772859444607193,0.08731899506268423,0.9187844724218723,0.969054578704922,0.013651762100047303,False,Prrx2
Tbx1_763,-0.04313817027528884,-0.07941082464985234,0.03627265437456351,,-0.09122474107953925,0.8138280141780639,0.9554562311476377,0.01978920291188714,False,Tbx1
Tbx10_770,-0.04313817027528884,-0.07941082464985234,0.03627265437456351,,-0.09122474107953925,0.8138280141780639,0.9554562311476377,0.01978920291188714,False,Tbx10
Tead3_867,-0.05979119956946968,-0.09580826753979133,0.03601706797032164,,-0.11684801230889727,0.5899160083377609,0.8550078839452789,0.0680298806658107,False,Tead3
Sox15_737,0.06850494516616838,0.03265124767617599,0.03585369748999239,2.4813912309504804,0.07118341106541344,0.7838276893881571,0.9457401122303072,0.024228190586382932,False,Sox15
Homez_562,0.06623529035360212,0.03142816498796448,0.03480712536563764,2.5162127146029443,0.06878323356032752,0.8479057087027323,0.963374691773784,0.016204766955945315,False,Homez
Tcfec_53,-0.273621549157411,-0.3082524954769854,0.03463094631957442,-1.0430782874275497,-0.4960143241847113,0.8899392778162604,0.969044991399928,0.013656058797409481,False,Tcfec
Sox10_735,0.01414696295348676,-0.02029237326522283,0.03443933621870959,,-0.004439801088915213,0.9825678978441399,0.9984157671642068,0.0006885691496913336,False,Sox10
Dbp_133,0.0884244824220165,0.05442630454093171,0.03399817788108479,1.919285907456854,0.09953139438995194,0.9419397041857973,0.9774009636374978,0.009927237128758008,False,Dbp
Foxl1_380,0.8137651096200005,0.7806406580943985,0.03312445152560195,0.2624141632599165,0.8457532819768501,0.8555196924171767,0.963374691773784,0.016204766955945315,False,Foxl1
Zbtb6_228,0.041273370286883035,0.008913416222710724,0.03235995406417231,3.929382446777279,0.035755355435667865,0.8536149061082089,0.963374691773784,0.016204766955945315,False,Zbtb6
Hoxd3_583,0.18928451822370285,0.16106594771986107,0.028218570503841772,0.9466156637615095,0.23287589627120545,0.8555196924171767,0.963374691773784,0.016204766955945315,False,Hoxd3
Hoxc10_440,0.18928451822370285,0.16106594771986107,0.028218570503841772,0.9466156637615095,0.23287589627120545,0.8555196924171767,0.963374691773784,0.016204766955945315,False,Hoxc10
Irf9_629,-0.016322611243666657,-0.0442067071819531,0.027884095938286446,,-0.04433703277566061,0.7559903684901993,0.9273762239337354,0.032744042736899216,False,Irf9
Mitf_62,-0.2661620997418129,-0.2928026267424426,0.026640527000629743,-1.0426875057706408,-0.47289434991176194,0.9419397041857973,0.9774009636374978,0.009927237128758008,False,Mitf
Hoxa11_507,0.40279178192694753,0.3794553663569828,0.02333641556996474,0.4684546282188967,0.4762505808314265,0.7596846397109609,0.927724925900835,0.03258077472109616,False,Hoxa11
Gm5294_349,0.052858138754045075,0.036178245051991124,0.01667989370205395,2.219904300666433,0.06283761939373876,0.8822701675406168,0.9672564224241983,0.014458377952926028,False,Gm5294
Pax3_613,-0.01251487857813198,-0.029069433423760657,0.016554554845628677,,-0.030312980021411938,0.6815949461995401,0.9009537986744997,0.04529747927086305,False,Pax3
Mafk_102,-0.15011595737827477,-0.16038627016800586,0.01027031278973109,-2.656771105449993,-0.2434055516421688,0.8346157424675075,0.9585040167400282,0.018406062812653813,False,Mafk
Tef_105,-0.05251964545967315,-0.06252206153727344,0.010002416077600287,,-0.08546739753700615,0.8232616680755294,0.9578947679197138,0.018682198877653055,False,Tef
Prkrir_774,0.04388701361301016,0.03500907296096784,0.008877940652042317,2.190107494722471,0.05581764702211527,0.8956979170715034,0.969054578704922,0.013651762100047303,False,Prkrir
Cdc5l_645,0.31372495843340326,0.30816489513600054,0.0055600632974027175,0.5002813720195756,0.3906070787530208,0.9400079532800307,0.9774009636374978,0.009927237128758008,False,Cdc5l
Gm4881_295,0.6455350210843707,0.640105968585825,0.005429052498545639,0.26304912013286447,0.7161748507328226,0.9053077251663126,0.969054578704922,0.013651762100047303,False,Gm4881
Runx1_712,0.547122588704943,0.5431854095344703,0.00393717917047276,0.30197743803309274,0.627750632753833,0.9574050565662275,0.9876389004577927,0.005401812703806494,False,Runx1
Runx3_858,0.547122588704943,0.5431854095344703,0.00393717917047276,0.30197743803309274,0.627750632753833,0.9574050565662275,0.9876389004577927,0.005401812703806494,False,Runx3
Zfp128_223,0.06705508311665076,0.06875565121604514,-0.0017005680993943811,1.4406028632038241,0.09478380772883584,0.6744864718321002,0.8999955645323939,0.045759630898289216,False,Zfp128
Dmrt1_251,-0.07230518585057849,-0.06923985505108457,-0.0030653307994939205,,-0.10589627605799967,0.8841864395056709,0.9672564224241983,0.014458377952926028,False,Dmrt1
Osr2_161,0.11021081636788019,0.11331996324379381,-0.0031091468759136265,1.0283121231367622,0.15285237558475512,0.903384607935145,0.969054578704922,0.013651762100047303,False,Osr2
Zbtb3_235,0.005792907953414639,0.010058061772032667,-0.004265153818618028,3.439214384634646,0.011388985472042003,0.9342148633446066,0.9739686873167175,0.011455005281713736,False,Zbtb3
Hoxd10_551,0.13836598017099705,0.14517388765836595,-0.006807907487368897,0.839547276291331,0.19127197763727477,0.9961259065111275,1.0,-0.0,False,Hoxd10
Foxl1_381,0.6422884908617712,0.6551252347020923,-0.012836743840321074,0.22360076991555428,0.7213349129023062,0.825151514499785,0.9578947679197138,0.018682198877653055,False,Foxl1
Sox13_749,0.019808179995988884,0.03459928012976451,-0.014791100133775624,1.9842559228210819,0.038722346409929095,0.9825678978441399,0.9984157671642068,0.0006885691496913336,False,Sox13
Hnf4g_664,-0.28645919355446514,-0.2651788797424903,-0.021280313811974816,-0.7048741256521475,-0.4655778419055375,0.8006664300104862,0.9479030755291931,0.023236067635387114,False,Hnf4g
Rorb_684,-0.4044279568155837,-0.38268303455454034,-0.021744922261043353,-0.4461139066107096,-0.7215524644019446,0.9786949344493062,0.9967770579495243,0.0014019663917541004,False,Rorb
Pou2f2_616,0.10268633318703979,0.12446388166104232,-0.021777548474002525,0.8483222895363621,0.15519886702011554,0.8669657153763553,0.9667051339594758,0.014705974958006641,False,Pou2f2
Gbx1_571,0.029344965163949875,0.060207590688512495,-0.03086262552456262,1.3109958854407764,0.06319404538641997,0.8841864395056709,0.9672564224241983,0.014458377952926028,False,Gbx1
Sox11_747,-0.0722702026382465,-0.03631619548570903,-0.03595400715253747,,-0.08053512315899326,0.9207117199033159,0.969054578704922,0.013651762100047303,False,Sox11
Myf6_63,0.41284707502331164,0.45150980013455116,-0.038662725111239526,0.2460623054527112,0.5182112516613033,0.9130056370282377,0.969054578704922,0.013651762100047303,False,Myf6
E2f8_263,0.33204085576129416,0.37117249445966416,-0.03913163869837,0.29248048339358323,0.43467538059585975,0.7339444396442207,0.9198628092666976,0.03627693963408237,False,E2f8
Hes7_40,0.07624926227213724,0.11772920358081056,-0.041479941308673315,0.749208406547095,0.13354936559542416,0.9322845919947684,0.9731065208750127,0.011839617186802268,False,Hes7
Myc_37,0.4031344207425057,0.4449530056874487,-0.041818584944943005,0.2407820219558075,0.5099934327302397,0.8765255287687609,0.9672564224241983,0.014458377952926028,False,Myc
Foxa1_306,0.07756345082477674,0.12007134380561488,-0.04250789298083814,0.7306493194691606,0.135951657555587,0.8498079034240072,0.963374691773784,0.016204766955945315,False,Foxa1
Nanog_417,0.21403839750989373,0.25729995991633964,-0.04326156240644591,0.3868266906603718,0.3052925473573628,0.9709506053517778,0.9946323274335285,0.002337429481598178,False,Nanog
Sox3_739,-0.025847113121178752,0.01749782750002992,-0.04334494062120867,2.346341393751949,-0.00603534296435047,0.8765255287687609,0.9672564224241983,0.014458377952926028,False,Sox3
NP_600,0.0535801288716508,0.09855103883225222,-0.04497090996060142,0.828643569763716,0.10576600969244519,0.9864412721441136,0.998567549651185,0.000622551275514748,False,NP
Dlx2_443,0.10633972470562174,0.15450790767165867,-0.048168182966036935,0.5637774687256345,0.1768637663394194,0.9690149224314256,0.9946323274335285,0.002337429481598178,False,Dlx2
Tcfeb_41,-0.31070649769422126,-0.261422808401982,-0.04928368929223925,-0.48228103194079075,-0.4861346632872749,0.8289342383894334,0.9578947679197138,0.018682198877653055,False,Tcfeb
Smarcc2_646,0.6429941935103026,0.6925457230238101,-0.0495515295135075,0.14502573117256043,0.7379203061956516,0.984504539335511,0.998567549651185,0.000622551275514748,False,Smarcc2
Pou3f3_540,-0.014016341807354527,0.039063335871500765,-0.05307967767885529,1.4344245244771778,0.017955388153614835,0.9149314197533412,0.969054578704922,0.013651762100047303,False,Pou3f3
Bbx_730,-0.09508580612497769,-0.041066559284060264,-0.054019246840917426,,-0.10171607230638297,0.9130056370282377,0.969054578704922,0.013651762100047303,False,Bbx
Dnajc21_201,-0.060084688968205374,-0.005437235186751877,-0.0546474537814535,,-0.04805562172229178,0.8422044806250639,0.9622077097296714,0.016731167616743925,False,Dnajc21
Atf3_110,-0.31179374658034037,-0.2523186784847348,-0.05947506809560554,-0.4223197894607495,-0.4780572044834292,0.7467792300157537,0.9257415621821199,0.033510237706221566,False,Atf3
Pbx2_496,0.11774196655636152,0.17746003005275707,-0.05971806349639555,0.43576099315898026,0.19862112822828648,0.6923106918883537,0.9059614692070148,0.04289027259539053,False,Pbx2
Pbx4_486,0.11774196655636152,0.17746003005275707,-0.05971806349639555,0.43576099315898026,0.19862112822828648,0.6923106918883537,0.9059614692070148,0.04289027259539053,False,Pbx4
Foxl1_367,0.4973193325230299,0.5595491063147623,-0.06222977379173239,0.14824287578637252,0.6120544630130464,0.988378084858826,0.998567549651185,0.000622551275514748,False,Foxl1
Foxc1_320,0.27035280090674024,0.3356524194310935,-0.06529961852435323,0.22760175046053643,0.38183997390910246,0.8841864395056709,0.9672564224241983,0.014458377952926028,False,Foxc1
Olig2_72,-0.027093082710541144,0.04038872379581188,-0.06748180650635302,1.2077302606838523,0.009559039427682941,0.8194850592126185,0.9570024442275853,0.019086953013963927,False,Olig2
Zfp187_160,-0.0963685747002644,-0.028209639540936565,-0.06815893515932783,,-0.09278490317009179,0.9670794220422286,0.9941305946867666,0.002556560445382886,False,Zfp187
Id1_74,-0.04408853471291349,0.024495699698974575,-0.06858423441188807,1.6105859227856691,-0.014202925999751204,0.8746120783066749,0.9672564224241983,0.014458377952926028,False,Id1
Id2_33,-0.04408853471291349,0.024495699698974575,-0.06858423441188807,1.6105859227856691,-0.014202925999751204,0.8746120783066749,0.9672564224241983,0.014458377952926028,False,Id2
Sox6_742,-0.039973047090926736,0.02935757880812518,-0.06933062589905192,1.439106067402536,-0.007677835752657295,0.7950427946058862,0.9476050605978266,0.023372628633271417,False,Sox6
Vax1_413,0.05637335848245677,0.1259851229819881,-0.06961176449953134,0.5029864364641061,0.125888103014349,0.8574253209097737,0.963374691773784,0.016204766955945315,False,Vax1
Foxg1_299,0.015213924259908918,0.08795362957607643,-0.07273970531616751,0.6403762268862894,0.07256379037356378,0.7615338394015925,0.927724925900835,0.03258077472109616,False,Foxg1
Glis3_818,0.23971855123320074,0.31309813888364835,-0.07337958765044761,0.21098235037595156,0.35208994598859705,0.8669657153763553,0.9667051339594758,0.014705974958006641,False,Glis3
Foxl1_359,0.017624588579629064,0.09213080326164994,-0.07450621468202087,0.5994839135817569,0.07707574043277317,0.4230428387709846,0.7599262399104041,0.11922855923824976,False,Foxl1
Foxd1_330,0.017624588579629064,0.09213080326164994,-0.07450621468202087,0.5994839135817569,0.07707574043277317,0.4230428387709846,0.7599262399104041,0.11922855923824976,False,Foxd1
Gm5294_334,0.017624588579629064,0.09213080326164994,-0.07450621468202087,0.5994839135817569,0.07707574043277317,0.4230428387709846,0.7599262399104041,0.11922855923824976,False,Gm5294
Nfatc2_700,-0.34548434303602693,-0.2699076991396784,-0.07557664389634855,-0.28105983077120467,-0.5305224550379097,0.8213728461227688,0.9570024442275853,0.019086953013963927,False,Nfatc2
Pax4_475,-0.051456615270184525,0.024155851735854137,-0.07561246700603866,1.4914618255390943,-0.01982898470658732,0.9168577019601166,0.969054578704922,0.013651762100047303,False,Pax4
Rfx6_705,0.10885718353464864,0.1846542783769219,-0.07579709484227325,0.32525916798003707,0.19755811736173645,0.7745158412215557,0.9396464538616398,0.027035520888608222,False,Rfx6
Hoxb8_560,0.036601899413263854,0.11271922394780486,-0.07611732453454101,0.49433698548451893,0.10388104743296672,0.8422044806250639,0.9622077097296714,0.016731167616743925,False,Hoxb8
NP_592,0.036601899413263854,0.11271922394780486,-0.07611732453454101,0.49433698548451893,0.10388104743296672,0.8422044806250639,0.9622077097296714,0.016731167616743925,False,NP
Atoh7_64,-0.1796785022798567,-0.10348318271822678,-0.07619531956162993,-0.89219503988727,-0.22024582153847727,0.9554708904130793,0.9876389004577927,0.005401812703806494,False,Atoh7
Hmx2_549,0.3184642079312566,0.3951214322742741,-0.07665722434301747,0.1592374451995858,0.4402004405580142,0.9670794220422286,0.9941305946867666,0.002556560445382886,False,Hmx2
Smad5_883,-0.08250874217609308,-0.004308385762818589,-0.0782003564132745,,-0.06402521936031047,0.641125585110712,0.8855785585865615,0.05277290703478551,False,Smad5
Smad1_863,-0.08250874217609308,-0.004308385762818589,-0.0782003564132745,,-0.06402521936031047,0.641125585110712,0.8855785585865615,0.05277290703478551,False,Smad1
Zic4_187,0.05105135174165325,0.13063889927360745,-0.0795875475319542,0.40849236486826934,0.1254462872502084,0.7987907209918023,0.9479030755291931,0.023236067635387114,False,Zic4
Lhx3_459,0.221524329842034,0.30223487046725145,-0.08071054062521746,0.1877711292550988,0.3355742648797352,0.7066943778398298,0.9142446258988597,0.03893758384671878,False,Lhx3
Sox21_745,-0.06617827205892438,0.01826971691791094,-0.08444798897683531,1.5370232247031321,-0.034979363106119585,0.7782367720400098,0.9428637815100119,0.025551046617674805,False,Sox21
Foxl1_358,0.49629814619190865,0.5816918157792327,-0.08539366958732403,0.09007890997391581,0.6219885267154835,0.7394362038209621,0.9198628092666976,0.03627693963408237,False,Foxl1
Gm5294_337,0.49629814619190865,0.5816918157792327,-0.08539366958732403,0.09007890997391581,0.6219885267154835,0.7394362038209621,0.9198628092666976,0.03627693963408237,False,Gm5294
Hmbox1_438,0.14608252516626602,0.23458676006130072,-0.0885042348950347,0.1963627760975446,0.2513672200619992,0.9593394735311359,0.98847828931596,0.005032864978353759,False,Hmbox1
Gsx2_502,0.02472553730441812,0.1148394365204973,-0.09011389921607918,0.35779300393838037,0.09731749106314569,0.7931705978656451,0.9476050605978266,0.023372628633271417,False,Gsx2
Mzf1_179,-0.2909030394599756,-0.1968180599696533,-0.0940849794903223,-0.2317871062140284,-0.4032757682688669,0.8899392778162604,0.969044991399928,0.013656058797409481,False,Mzf1
Lin54_246,0.3047839769619931,0.3990860816158639,-0.09430210465387079,0.09969979478078196,0.43502582086941827,0.7157380557421964,0.914899949513938,0.03862639637046144,False,Lin54
Mypop_649,0.031697349019381156,0.12614520285795527,-0.09444785383857413,0.29020130067907707,0.10958960165975337,0.6204176807235648,0.8768114520815045,0.057093786479090775,False,Mypop
Kdm2b_249,0.048268118377890384,0.14279773676976062,-0.09452961839187024,0.2589671677699809,0.1316328469329345,0.8213728461227688,0.9570024442275853,0.019086953013963927,False,Kdm2b
Klf15_806,0.15901661611981852,0.2539558734863788,-0.09493925736656031,0.15008022307956476,0.2708114674247958,0.8650560392161315,0.9667051339594758,0.014705974958006641,False,Klf15
Foxa3_831,-0.1266701208860422,-0.03094034533430181,-0.09572977555174039,-4.115057700927663,-0.1184218793748604,0.886103389250286,0.9672564224241983,0.014458377952926028,False,Foxa3
Gm5294_331,-0.1266701208860422,-0.03094034533430181,-0.09572977555174039,-4.115057700927663,-0.1184218793748604,0.886103389250286,0.9672564224241983,0.014458377952926028,False,Gm5294
Foxl1_354,-0.1266701208860422,-0.03094034533430181,-0.09572977555174039,-4.115057700927663,-0.1184218793748604,0.886103389250286,0.9672564224241983,0.014458377952926028,False,Foxl1
Nr1d1_844,-0.41087898500353787,-0.31409336809628785,-0.09678561690725002,-0.12657312949323768,-0.6494714700818729,0.7248217986066092,0.9198628092666976,0.03627693963408237,False,Nr1d1
Nr1d2_845,-0.41087898500353787,-0.31409336809628785,-0.09678561690725002,-0.12657312949323768,-0.6494714700818729,0.7248217986066092,0.9198628092666976,0.03627693963408237,False,Nr1d2
Foxs1_329,0.20660651256811235,0.30536004612849804,-0.09875353356038569,0.10954270020757179,0.3288172580497225,0.8707873871009256,0.9672564224241983,0.014458377952926028,False,Foxs1
Foxc2_316,0.20660651256811235,0.30536004612849804,-0.09875353356038569,0.10954270020757179,0.3288172580497225,0.8707873871009256,0.9672564224241983,0.014458377952926028,False,Foxc2
Zfp3_200,-0.10229950703529077,-0.00011443353089460129,-0.10218507350439616,3.589653713774969,-0.07583468368577019,0.7504594296601085,0.9257415621821199,0.033510237706221566,False,Zfp3
Foxn2_830,-0.04338229941695218,0.06006743656817927,-0.10344973598513145,0.3950455033360916,0.011985855131091913,0.735773531789617,0.9198628092666976,0.03627693963408237,False,Foxn2
ENSMUSG00000090020_834,-0.04338229941695218,0.06006743656817927,-0.10344973598513145,0.3950455033360916,0.011985855131091913,0.735773531789617,0.9198628092666976,0.03627693963408237,False,ENSMUSG00000090020
Foxj3_303,-0.04338229941695218,0.06006743656817927,-0.10344973598513145,0.3950455033360916,0.011985855131091913,0.735773531789617,0.9198628092666976,0.03627693963408237,False,Foxj3
Foxl2_832,-0.04338229941695218,0.06006743656817927,-0.10344973598513145,0.3950455033360916,0.011985855131091913,0.735773531789617,0.9198628092666976,0.03627693963408237,False,Foxl2
Srebf1_32,-0.5793811081597018,-0.4700708657461579,-0.10931024241354387,-0.04282411676992453,-1.073168574528559,0.7578368127859226,0.927724925900835,0.03258077472109616,False,Srebf1
Hoxd9_534,0.20828341027101563,0.31773475013557795,-0.10945133986456232,0.05987395583426616,0.3368650111897378,1.0,1.0,-0.0,False,Hoxd9
Sox7_746,-0.15433568486577937,-0.04476485279704106,-0.1095708320687383,-0.5437689007264099,-0.15128235692136957,0.7376041230383632,0.9198628092666976,0.03627693963408237,False,Sox7
Sox18_740,-0.15433568486577937,-0.04476485279704106,-0.1095708320687383,-0.5437689007264099,-0.15128235692136957,0.7376041230383632,0.9198628092666976,0.03627693963408237,False,Sox18
Hmg20b_729,0.3561851753701355,0.46576288558994716,-0.10957771021981166,0.040814799497822,0.49669143482217537,0.8976187007767097,0.969054578704922,0.013651762100047303,False,Hmg20b
Hes1_39,-0.023209907098222834,0.08798352833160528,-0.11119343542982811,0.17786431014898363,0.045983615336228655,0.6762608994730086,0.9009537986744997,0.04529747927086305,False,Hes1
Zfp740_204,0.1870410029565476,0.298314109660484,-0.11127310670393639,0.05526335658515551,0.3134520017309004,0.8044212879810184,0.9485288449187944,0.02294945760759646,False,Zfp740
Pit1_624,-0.15267460215439055,-0.040726518468723404,-0.11194808368566714,-0.4847592310634254,-0.14672378099894978,0.7541453166638397,0.9273762239337354,0.032744042736899216,False,Pit1
Foxd4_833,-0.016537084844233524,0.09631183498850349,-0.11284891983273701,0.1417648444339258,0.05642728584379855,0.6152865377811236,0.8752947198757275,0.05784569136085621,False,Foxd4
Nkx22_462,-0.00727340167899776,0.10606922206291629,-0.11334262374191405,0.1234846052011034,0.06956182206239046,0.7394362038209621,0.9198628092666976,0.03627693963408237,False,Nkx22
Nfat5_696,-0.23986612539695035,-0.12245305075334012,-0.11741307464361023,-0.06851753102182198,-0.28834578997978005,0.611876177855929,0.8718494165895466,0.059558518727458105,False,Nfat5
Foxo4_313,-0.06280119549355237,0.056666226524487204,-0.11946742201803957,0.08435665199017145,-0.004432246057606931,0.6851598602737874,0.9019567115842992,0.04481430544165323,False,Foxo4
Hoxb5_512,0.004082209516125264,0.12613031219295134,-0.12204810267682609,0.010678358954677442,0.0909973688177833,0.6744864718321002,0.8999955645323939,0.045759630898289216,False,Hoxb5
Zfp282_170,-0.07205892903736728,0.054214840566060934,-0.12627376960342823,-0.08656366843376412,-0.012929554154357283,0.4935824771587062,0.8076804171687919,0.09276044679384127,False,Zfp282
Bsx_559,-0.07889822126481189,0.048689876126310115,-0.127588097391122,-0.1368752234106089,-0.021956956304980058,0.6428642139595875,0.8855785585865615,0.05277290703478551,False,Bsx
Hoxb3_546,-0.11669199242361188,0.015295287467185167,-0.13198727989079703,-1.0578045561846594,-0.07506150792044154,0.40090994938667457,0.7444264744400989,0.128178190217796,False,Hoxb3
Zscan20_226,-0.018238207813368892,0.11391210947423708,-0.13215031728760596,-0.11863586526463911,0.06741424308818712,1.0,1.0,-0.0,False,Zscan20
Hoxb13_547,0.05187214144951266,0.18448673666266455,-0.1326145952131519,-0.07636619479744093,0.16115172222742788,0.41188821502013273,0.7475008346661669,0.12638831806613054,False,Hoxb13
Zfp143_224,0.21303100519380747,0.35116726689818983,-0.13813626170438237,-0.06319605304457446,0.358507820109766,0.6393889226338392,0.8855785585865615,0.05277290703478551,False,Zfp143
